gen,llm_gwp,llm_str,is_feasible,is_dominated,min_dist_to_front
1,427.26,50.6,0,1,0.4339
1,205.1,43.95,0,0,0.1818
1,502.78,54.98,0,1,0.6364
1,181.35,50.44,0,0,0.2243
1,263.73,51.95,0,0,0.0023
2,219.26,54.51,0,0,0.0596
2,295.41,44.18,1,1,0.1233
2,195.78,47.76,1,0,0.0499
2,181.67,55.54,0,0,0.1087
2,265.14,51.82,1,0,0.0055
3,299.4,43.12,1,1,0.1557
3,272.99,55.1,1,1,0.0118
3,331.65,44.76,1,1,0.21
3,234.7,52.57,0,0,0.0341
3,263.73,51.95,0,1,0.0194
4,267.01,52.08,0,1,0.0279
4,304.24,50.71,0,1,0.1178
4,315.18,52.36,0,1,0.1386
4,234.38,53.54,0,0,0.0364
4,271.57,49.13,0,1,0.0628
5,325.57,48.78,1,1,0.1832
5,318.88,50.08,1,1,0.1601
5,376.16,57.98,0,1,0.2906
5,248.62,51.8,0,0,0.0189
5,265.25,44.89,1,1,0.0935
6,307.28,48.38,0,1,0.1459
6,256.21,47.46,1,1,0.0554
6,345.95,48.95,0,1,0.2389
6,236.78,54.41,0,0,0.0362
6,306.63,43.44,1,1,0.1818
7,410.24,45.52,0,1,0.4177
7,201.74,54.23,0,0,0.0215
7,345.51,58.98,0,1,0.2086
7,242.62,54.01,0,0,0.0189
7,263.73,51.95,0,1,0.0414
8,362.11,50.31,0,1,0.2775
8,476.28,47.48,0,1,0.5905
8,411.0,46.33,0,1,0.418
8,201.25,52.01,0,1,0.0167
8,206.13,46.58,0,1,0.0629
9,231.14,27.94,0,1,0.2594
9,247.32,26.9,1,1,0.2969
9,516.46,46.39,0,1,0.6988
9,156.08,49.28,0,0,0.0515
9,199.59,31.01,0,1,0.1857
10,454.15,49.37,0,1,0.5042
10,367.53,52.49,0,1,0.2782
10,391.64,52.9,0,1,0.3323
10,242.47,50.3,0,1,0.0562
10,263.73,51.95,0,1,0.0557
11,324.7,54.59,0,1,0.1785
11,410.87,50.68,0,1,0.4172
11,466.15,48.57,0,1,0.5698
11,213.74,57.06,0,0,0.0242
11,210.13,51.82,0,1,0.0249
12,251.52,49.24,1,1,0.0784
12,365.92,49.15,1,1,0.3081
12,315.62,50.39,1,1,0.1795
12,183.09,51.51,0,0,0.0156
12,215.49,51.17,1,1,0.0407
13,184.37,48.47,0,1,0.0215
13,328.14,45.34,0,1,0.2415
13,218.54,48.11,0,1,0.0746
13,273.57,30.88,0,1,0.3086
13,171.07,45.35,0,1,0.041
14,399.6,50.69,0,1,0.4048
14,333.76,59.04,1,1,0.205
14,205.47,45.66,0,1,0.0939
14,182.17,49.68,0,1,0.0205
14,263.73,51.95,0,1,0.1163
15,342.34,53.89,1,1,0.2706
15,321.92,50.41,1,1,0.2554
15,375.87,58.43,1,1,0.3304
15,235.64,53.48,1,1,0.0586
15,295.9,50.34,0,1,0.2146
16,367.07,49.67,0,1,0.354
16,186.23,52.66,0,1,0.0091
16,375.87,49.55,1,1,0.3748
16,188.38,40.07,0,1,0.1113
16,299.09,47.84,0,1,0.2462
17,351.89,65.56,1,1,0.2439
17,270.02,53.5,1,1,0.1452
17,310.89,49.27,1,1,0.2528
17,182.35,52.0,0,1,0.0105
17,187.87,48.4,0,1,0.0346
18,325.34,49.5,1,1,0.2783
18,372.22,48.89,1,1,0.3809
18,310.4,45.27,1,1,0.2916
18,205.47,45.19,0,1,0.1103
18,234.22,40.48,0,1,0.2045
19,399.2,48.59,1,1,0.449
19,339.12,49.34,1,1,0.3138
19,363.04,49.15,0,1,0.364
19,182.59,52.5,0,1,0.0111
19,299.57,43.49,1,1,0.2856
20,214.63,49.54,1,1,0.0952
20,310.52,47.39,1,1,0.268
20,377.84,50.17,1,1,0.3997
20,140.81,43.53,0,0,0.0743
20,240.64,48.85,1,1,0.1483
21,410.55,45.93,0,1,0.5027
21,241.5,40.69,0,1,0.2201
21,152.34,33.8,0,0,0.1572
21,150.0,43.91,0,0,0.0515
21,196.71,47.09,0,1,0.0831
22,325.62,51.22,1,1,0.2813
22,431.24,47.25,0,1,0.542
22,375.79,48.15,1,1,0.4125
22,169.15,50.15,0,1,0.0008
22,216.98,45.02,1,1,0.1374
23,323.94,50.05,0,1,0.2856
23,211.01,48.25,1,1,0.1009
23,306.22,49.42,1,1,0.2548
23,196.03,52.38,1,1,0.0388
23,234.08,48.92,1,1,0.1442
24,251.63,42.98,0,1,0.2266
24,272.28,44.4,0,1,0.2514
24,207.44,47.89,0,1,0.1001
24,167.84,50.9,0,0,0.0047
24,223.46,37.81,0,1,0.2007
25,478.0,46.23,0,1,0.6685
25,183.87,47.18,0,1,0.0513
25,428.56,47.6,1,1,0.5489
25,177.14,54.04,0,0,0.0077
25,241.45,47.94,1,1,0.1796
26,153.33,48.44,0,0,0.0202
26,287.21,57.4,0,1,0.1868
26,189.25,37.24,0,1,0.1396
26,145.09,42.6,0,0,0.0678
26,163.33,43.73,1,1,0.0435
27,323.29,64.2,0,1,0.2094
27,251.01,54.9,0,1,0.1419
27,477.08,48.8,0,1,0.6513
27,183.04,53.34,0,1,0.0097
27,199.12,50.35,0,1,0.065
28,277.6,47.9,1,1,0.2662
28,306.12,46.35,0,1,0.3193
28,175.03,44.35,0,1,0.0525
28,267.45,54.34,0,1,0.19
28,223.59,49.27,1,1,0.1294
29,425.6,49.06,1,1,0.5163
29,189.52,50.85,0,1,0.0428
29,315.86,55.81,1,1,0.2546
29,169.52,52.09,0,0,0.0012
29,360.02,48.67,0,1,0.3975
30,245.65,49.84,1,1,0.1872
30,188.89,49.5,0,1,0.0599
30,363.04,45.37,1,1,0.4563
30,182.09,49.65,0,1,0.0413
30,205.52,45.82,0,1,0.1163
31,353.62,48.0,1,1,0.4184
31,235.97,48.74,1,1,0.1703
31,324.1,54.39,0,1,0.3119
31,195.55,53.63,1,1,0.0517
31,195.15,49.63,1,1,0.0745
32,183.18,52.19,0,1,0.0338
32,227.41,54.38,0,1,0.1208
32,355.01,49.06,1,1,0.4318
32,181.35,54.54,0,1,0.0332
32,294.05,42.75,1,1,0.341
33,281.09,32.52,0,1,0.3704
33,187.37,32.19,0,1,0.1754
33,148.16,33.7,0,1,0.1209
33,138.98,47.25,0,0,0.0332
33,157.26,32.01,0,1,0.1423
34,414.44,43.63,1,1,0.5899
34,141.63,44.18,0,0,0.0143
34,480.7,55.67,0,1,0.6686
34,194.36,53.4,0,1,0.0602
34,299.97,46.3,1,1,0.3417
35,306.12,49.12,0,1,0.3366
35,176.66,49.05,0,1,0.0294
35,190.4,36.76,0,1,0.146
35,173.45,45.45,0,1,0.0491
35,199.2,38.59,0,1,0.1536
36,334.4,41.31,1,1,0.4518
36,297.44,41.77,1,1,0.3684
36,149.29,46.84,0,0,0.0047
36,205.52,46.38,0,1,0.1158
36,221.06,43.82,1,1,0.1664
37,398.35,46.5,1,1,0.5415
37,315.52,47.66,1,1,0.3671
37,281.2,56.54,1,1,0.2338
37,174.03,45.85,0,1,0.0493
37,359.52,51.36,1,1,0.4289
38,307.55,47.27,1,1,0.3651
38,373.07,49.11,1,1,0.4724
38,205.52,44.58,1,1,0.126
38,182.09,53.39,0,1,0.0396
38,257.75,45.32,1,1,0.2556
39,288.98,49.48,0,1,0.305
39,320.75,50.52,1,1,0.3692
39,376.29,49.64,0,1,0.4786
39,172.55,48.78,0,1,0.0291
39,225.87,47.47,1,1,0.1651
40,452.06,49.47,0,1,0.6403
40,218.85,47.92,1,1,0.148
40,386.03,50.33,1,1,0.492
40,175.12,51.66,0,1,0.022
40,212.2,48.46,1,1,0.1288
41,219.0,47.39,1,1,0.1537
41,268.66,52.06,1,1,0.2482
41,190.69,45.9,1,1,0.0875
41,183.04,54.7,0,1,0.0394
41,206.97,49.69,1,1,0.1135
42,211.48,43.5,1,1,0.1507
42,230.38,43.2,1,1,0.2
42,280.79,44.04,1,1,0.3252
42,150.78,44.45,0,1,0.0141
42,197.14,44.93,1,1,0.1084
43,263.73,51.95,0,1,0.2391
43,378.7,51.45,1,1,0.4677
43,156.06,44.14,1,1,0.0251
43,163.48,48.5,0,1,0.0087
43,346.21,48.76,0,1,0.433
44,221.87,52.62,0,1,0.1392
44,254.72,51.14,0,1,0.2216
44,193.09,52.78,0,1,0.076
44,218.72,52.84,0,1,0.1313
44,186.82,37.8,0,1,0.1391
45,286.29,42.27,1,1,0.3504
45,257.12,55.52,0,1,0.2078
45,273.7,53.15,1,1,0.2597
45,213.74,52.57,0,1,0.1254
45,263.73,51.95,0,1,0.2404
46,385.66,57.82,1,1,0.5136
46,341.49,56.28,1,1,0.4096
46,504.28,58.5,0,1,0.8224
46,192.72,54.97,0,1,0.0601
46,375.87,57.54,1,1,0.4896
47,304.9,44.09,1,1,0.3842
47,289.38,42.71,1,1,0.3576
47,266.93,49.88,1,1,0.2615
47,211.01,51.1,1,1,0.1261
47,275.26,48.43,1,1,0.2895
48,363.2,40.17,0,1,0.5452
48,232.29,51.68,1,1,0.1724
48,263.73,51.95,0,1,0.2425
48,214.37,51.65,1,1,0.1301
48,323.83,49.86,0,1,0.4016
49,189.46,47.59,1,1,0.0874
49,307.62,47.49,1,1,0.373
49,205.73,42.56,0,1,0.1502
49,182.72,53.76,0,1,0.048
49,218.37,44.07,1,1,0.1754
50,392.78,48.55,0,1,0.5773
50,209.55,50.92,0,1,0.1241
50,326.8,53.36,1,1,0.3922
50,189.86,46.79,0,1,0.0919
50,279.03,48.13,1,1,0.3025
51,378.68,55.41,1,1,0.5116
51,428.19,48.45,1,1,0.6663
51,287.08,55.12,1,1,0.287
51,180.31,49.93,0,1,0.0522
51,166.01,49.2,0,1,0.0236
52,179.21,53.02,0,1,0.0414
52,369.36,57.67,1,1,0.4782
52,310.26,46.38,1,1,0.3861
52,192.57,53.41,0,1,0.0693
52,191.76,43.38,0,1,0.1165
53,193.35,54.71,1,1,0.0597
53,249.23,52.76,1,1,0.206
53,357.57,48.13,1,1,0.4924
53,257.74,53.23,0,1,0.2231
53,182.85,50.28,1,1,0.0569
54,208.69,34.54,0,1,0.2099
54,207.02,45.75,0,1,0.1407
54,502.15,49.15,0,1,0.8548
54,165.95,49.52,0,1,0.022
54,263.73,51.95,0,1,0.2446
55,163.65,49.75,0,1,0.0152
55,201.56,44.47,0,1,0.134
55,385.89,51.38,0,1,0.546
55,148.92,47.05,0,0,0.0064
55,181.06,46.95,0,1,0.0715
56,292.61,45.25,0,1,0.3477
56,186.64,51.51,0,1,0.0642
56,182.21,40.6,1,1,0.1106
56,168.15,51.52,0,1,0.0162
56,202.82,49.06,1,1,0.114
57,205.15,44.37,0,1,0.1435
57,486.31,49.5,0,1,0.8104
57,173.19,41.31,0,1,0.0865
57,188.86,51.07,0,1,0.0711
57,155.37,36.81,0,1,0.0882
58,208.87,51.76,0,1,0.1156
58,339.11,50.38,1,1,0.4359
58,359.28,48.66,1,1,0.4934
58,179.98,51.31,0,1,0.0477
58,288.93,44.24,1,1,0.3475
59,385.37,60.61,0,1,0.5111
59,339.68,62.85,1,1,0.3836
59,440.78,52.4,0,1,0.6817
59,178.52,51.27,0,1,0.0441
59,205.47,46.1,1,1,0.1359
60,234.24,48.93,0,1,0.1919
60,188.48,44.63,0,1,0.1007
60,157.62,36.45,0,1,0.0967
60,166.56,49.06,0,1,0.0242
60,194.4,44.49,0,1,0.1152
61,410.92,48.6,0,1,0.6201
61,320.0,63.93,0,1,0.3284
61,372.56,57.77,1,1,0.4855
61,193.97,55.48,0,1,0.0593
61,339.3,51.6,1,1,0.4295
62,237.86,46.7,1,1,0.2143
62,159.44,47.12,0,1,0.0228
62,266.61,46.48,1,1,0.2822
62,166.32,47.68,0,1,0.0318
62,189.44,40.85,1,1,0.1259
63,476.47,49.48,0,1,0.7847
63,281.82,53.32,1,1,0.2851
63,445.34,49.23,0,1,0.705
63,170.6,47.93,0,1,0.0394
63,263.73,51.95,0,1,0.2474
64,148.91,43.43,0,1,0.0282
64,323.89,50.58,1,1,0.3998
64,373.71,51.49,1,1,0.5138
64,149.92,46.53,0,1,0.0003
64,192.16,45.69,1,1,0.1032
65,268.06,48.88,1,1,0.274
65,235.96,47.0,1,1,0.2085
65,258.24,46.59,1,1,0.2616
65,165.95,48.71,0,1,0.0233
65,189.38,34.74,0,1,0.1714
66,243.41,52.7,0,1,0.1956
66,191.97,51.2,0,1,0.0812
66,211.01,46.3,0,1,0.149
66,182.72,50.7,1,1,0.0581
66,294.24,45.69,1,1,0.3541
67,451.6,45.17,1,1,0.7381
67,227.33,51.67,1,1,0.1598
67,372.72,53.06,1,1,0.5047
67,190.69,49.91,0,1,0.0816
67,317.54,49.35,0,1,0.3905
68,300.59,51.67,1,1,0.3375
68,327.66,53.39,1,1,0.3906
68,443.35,45.0,0,1,0.7179
68,141.02,32.55,0,1,0.1256
68,263.73,51.95,0,1,0.2508
69,440.28,48.11,0,1,0.6974
69,261.68,51.16,1,1,0.2512
69,293.57,51.66,1,1,0.3222
69,213.24,51.64,0,1,0.128
69,263.73,51.95,0,1,0.2508
70,282.83,44.31,0,1,0.3342
70,384.55,52.5,0,1,0.5372
70,166.14,46.87,0,1,0.0394
70,269.66,41.08,0,1,0.3175
70,255.72,40.58,1,1,0.2856
71,287.08,50.5,1,1,0.3106
71,372.72,61.33,1,1,0.4783
71,467.63,55.82,1,1,0.7452
71,169.41,49.47,0,1,0.0309
71,317.27,48.97,1,1,0.3924
72,430.24,50.94,1,1,0.6626
72,322.83,53.44,0,1,0.3801
72,467.15,57.78,1,1,0.7384
72,187.91,50.63,0,1,0.0719
72,213.14,41.88,1,1,0.178
73,220.4,51.13,0,1,0.1508
73,359.26,48.68,1,1,0.4933
73,257.81,51.03,0,1,0.2392
73,181.61,51.9,0,1,0.0522
73,293.87,46.15,0,1,0.3517
74,413.42,50.07,1,1,0.6224
74,170.54,51.64,0,1,0.0231
74,466.78,56.36,0,1,0.744
74,210.87,50.72,1,1,0.1305
74,202.71,44.55,1,1,0.1384
75,424.99,51.0,1,1,0.6488
75,247.28,54.68,1,1,0.193
75,392.32,54.31,1,1,0.5522
75,134.15,42.07,0,0,0.03
75,181.86,49.43,0,1,0.0621
76,467.21,49.74,1,1,0.7632
76,268.4,46.9,1,1,0.2895
76,375.92,50.13,1,1,0.5271
76,172.92,49.8,0,1,0.039
76,192.08,41.04,0,1,0.1312
77,167.41,42.19,0,1,0.0686
77,334.55,44.4,0,1,0.458
77,193.35,44.5,0,1,0.1187
77,165.58,50.2,0,1,0.0192
77,283.01,42.34,0,1,0.3467
78,323.33,52.12,1,1,0.3884
78,205.36,48.25,1,1,0.1258
78,518.92,47.92,0,1,0.9049
78,107.75,33.5,0,0,0.1497
78,183.09,49.52,1,1,0.0646
79,235.38,55.54,1,1,0.1617
79,325.33,54.46,1,1,0.381
79,375.92,53.53,1,1,0.5126
79,166.9,46.9,0,1,0.0447
79,226.88,48.38,1,1,0.1807
80,193.8,46.23,1,1,0.1099
80,389.12,53.96,1,1,0.5451
80,205.58,43.59,1,1,0.1537
80,182.54,53.15,0,1,0.0552
80,257.38,44.47,1,1,0.2741
81,365.21,50.82,0,1,0.4972
81,183.81,46.0,0,1,0.0907
81,166.53,45.05,0,1,0.0509
81,244.29,51.02,0,1,0.2082
81,178.7,40.85,0,1,0.104
82,414.75,48.72,1,1,0.6312
82,221.18,48.89,0,1,0.1648
82,340.05,55.42,0,1,0.4134
82,191.72,54.51,0,1,0.0623
82,220.27,49.56,0,1,0.1582
83,334.72,60.07,1,1,0.3826
83,246.66,47.49,1,1,0.2315
83,292.24,52.2,1,1,0.3168
83,176.08,47.65,0,1,0.0621
83,173.72,39.79,0,1,0.1021
84,314.99,51.19,1,1,0.3744
84,194.94,45.02,0,1,0.1212
84,443.67,46.26,0,1,0.715
84,133.78,42.59,0,0,0.0252
84,212.22,37.09,0,1,0.2044
85,325.98,53.73,0,1,0.3862
85,234.15,46.98,1,1,0.2049
85,292.03,52.27,1,1,0.3159
85,117.13,29.47,0,0,0.1794
85,218.89,47.21,0,1,0.1646
86,428.19,49.2,1,1,0.6637
86,241.26,42.55,0,1,0.243
86,243.67,42.11,1,1,0.251
86,158.76,33.71,0,1,0.134
86,256.32,43.72,1,1,0.2768
87,182.4,45.58,1,1,0.0877
87,234.63,35.9,1,1,0.2646
87,241.83,36.39,1,1,0.2791
87,179.89,48.77,1,1,0.0611
87,251.12,41.53,1,1,0.2723
88,181.89,53.36,0,1,0.0557
88,235.41,52.13,1,1,0.1862
88,255.04,47.03,1,1,0.2628
88,166.58,50.67,0,1,0.0196
88,310.05,44.32,1,1,0.4031
89,275.5,46.18,1,1,0.3134
89,235.27,40.29,0,1,0.2461
89,248.65,45.61,1,1,0.2544
89,186.64,53.27,0,1,0.0672
89,261.49,45.23,1,1,0.2891
90,221.86,37.42,0,1,0.232
90,375.18,48.94,0,1,0.5309
90,246.56,42.61,0,1,0.261
90,171.57,40.22,0,1,0.1008
90,189.01,35.95,0,1,0.1684
91,409.28,57.33,1,1,0.6059
91,176.8,39.54,0,1,0.1191
91,467.47,51.97,1,1,0.7747
91,147.57,46.66,0,1,0.0092
91,156.96,43.41,0,1,0.0508
92,182.31,44.66,1,1,0.0941
92,362.09,44.27,1,1,0.5313
92,192.32,41.78,0,1,0.1355
92,156.58,49.92,0,1,0.01
92,279.95,49.7,1,1,0.304
93,327.04,53.73,1,1,0.4021
93,191.84,39.08,0,1,0.1541
93,411.92,57.62,1,1,0.6122
93,173.4,50.68,0,1,0.0406
93,202.64,37.32,1,1,0.1897
94,214.7,54.55,0,1,0.1218
94,234.7,55.55,0,1,0.1634
94,424.38,50.0,0,1,0.6676
94,179.99,49.67,0,1,0.0618
94,263.73,51.95,0,1,0.2524
95,176.31,47.2,0,1,0.0676
95,305.44,48.14,0,1,0.3731
95,219.9,49.58,0,1,0.1645
95,181.35,54.33,0,1,0.0535
95,278.45,47.66,0,1,0.3121
96,206.15,44.24,1,1,0.1513
96,332.31,58.1,1,1,0.3999
96,362.74,48.64,1,1,0.5134
96,182.41,55.2,0,1,0.0525
96,175.36,46.47,0,1,0.0693
97,190.69,45.44,1,1,0.1095
97,284.02,49.64,1,1,0.3134
97,307.6,47.55,1,1,0.3814
97,231.92,59.57,0,1,0.1374
97,241.46,49.79,1,1,0.2163
98,330.64,47.18,1,1,0.44
98,360.02,45.19,1,1,0.5226
98,272.58,44.08,1,1,0.3188
