PC,FA,SC,FAGG,CAGG,WATER,AEA,WR_HR,WR,ACC,GWP,28day
97.301,0.0,114.683,973.319,816.546,124.393,0.535,2.348,2.918,12.656,137.8,44.92
144.341,33.293,303.08,798.598,942.571,130.66,0.004,1.114,2.45,0.0,247.77,101.02
108.656,32.063,310.201,748.061,972.275,130.31,0.0,1.13,4.064,0.002,211.82,94.02
106.884,33.303,302.152,798.92,946.642,128.932,0.004,1.117,2.446,0.0,208.29,86.11
128.92,32.656,314.629,798.525,938.803,130.66,0.014,1.013,2.45,0.0,234.43,100.66
144.341,33.293,303.079,798.613,942.571,130.66,0.004,1.114,2.45,0.0,247.77,101.02
106.52,15.944,299.045,748.268,899.027,116.787,0.105,0.947,4.128,0.0,201.08,79.93
103.671,15.219,296.592,743.702,904.399,119.847,0.103,1.054,2.789,0.0,197.22,75.64
103.348,14.273,297.136,787.545,905.681,119.935,0.12,0.91,2.815,0.0,196.83,72.72
98.973,37.721,270.314,979.098,787.223,112.299,0.0,2.899,1.896,0.0,192.92,68.75
114.495,33.221,309.714,799.578,963.352,131.549,0.003,1.058,2.45,0.0,218.3,99.25
109.655,32.683,319.95,790.694,982.985,131.568,0.063,0.961,2.129,0.0,215.8,97.74
109.135,32.687,319.221,759.473,980.413,123.567,0.068,0.971,2.115,0.001,214.97,95.79
97.766,3.204,183.286,965.981,799.125,120.13,0.785,2.782,1.454,0.0,157.37,51.37
107.618,16.432,313.304,759.116,915.338,110.069,0.061,1.106,2.791,0.047,206.25,84.3
97.764,37.619,217.15,964.129,820.789,100.79,0.064,2.799,2.063,1.589,177.67,62.4
97.757,38.14,246.626,960.234,776.452,101.086,0.053,3.075,2.062,1.643,185.44,64.87
122.388,33.221,301.829,798.525,942.571,130.66,0.004,1.117,2.446,0.0,224.41,99.3
98.851,0.0,126.921,972.877,836.32,124.393,0.498,2.37,3.049,11.366,142.73,46.44
97.301,36.07,258.312,967.678,808.247,113.325,0.004,2.666,1.892,0.0,187.5,66.56
97.311,5.874,198.755,980.078,791.833,116.235,0.893,3.505,1.96,6.552,161.86,51.9
97.673,3.436,170.906,966.347,851.847,117.981,0.82,3.027,1.46,0.0,154.27,50.89
97.301,37.566,210.106,946.101,808.872,95.983,0.062,2.842,2.109,1.73,175.21,60.7
98.116,0.0,166.867,966.901,847.701,119.657,0.845,2.891,1.518,0.0,152.53,49.85
97.301,0.0,206.446,980.078,790.423,114.222,0.796,3.584,1.96,6.173,161.95,53.14
123.374,33.221,314.629,798.525,946.798,130.66,0.004,1.058,2.446,0.0,228.83,100.17
108.656,32.063,310.219,749.587,972.189,130.314,0.002,1.13,3.98,0.002,211.83,94.61
97.301,3.516,140.976,959.189,851.48,117.306,0.8,2.542,1.533,0.338,145.99,47.6
97.338,37.566,208.688,947.16,815.353,95.983,0.062,2.788,2.039,1.777,174.9,60.14
123.964,38.653,314.629,820.357,956.436,131.549,0.003,1.058,2.446,0.0,231.33,100.26
97.301,25.89,187.927,1015.029,831.334,92.118,0.79,3.091,2.148,0.266,165.79,57.88
97.761,36.154,266.398,966.481,809.785,113.784,0.0,2.936,1.918,0.0,190.15,68.37
97.301,0.0,207.579,980.078,790.524,116.087,0.796,3.616,1.96,6.637,162.25,55.37
97.301,36.154,262.651,968.968,810.289,113.799,0.0,3.02,1.918,0.0,188.69,67.38
122.895,33.291,303.488,798.598,942.571,130.66,0.004,1.113,2.45,0.0,225.4,99.85
97.301,25.86,196.333,1030.375,953.313,94.11,0.789,3.042,1.783,0.239,168.49,58.91
106.685,16.131,301.731,752.267,899.027,116.696,0.103,1.021,2.951,0.0,202.04,81.37
97.301,4.19,143.88,962.122,847.122,117.652,0.801,2.825,1.528,0.455,146.97,47.65
99.361,25.86,196.335,1030.375,961.459,94.11,0.789,3.058,1.783,0.372,170.68,59.64
106.884,33.303,302.152,798.92,946.642,128.932,0.004,1.117,2.446,0.0,208.29,86.11
108.129,16.284,306.233,759.116,915.292,109.136,0.061,1.106,2.791,0.047,204.87,82.99
97.802,34.135,245.285,963.59,815.746,100.83,0.071,2.896,2.124,3.76,183.97,63.18
98.116,0.0,156.85,966.876,847.701,119.005,0.822,2.886,1.518,0.0,149.88,48.58
103.671,14.698,296.204,742.667,905.037,118.95,0.102,1.054,2.772,0.0,196.95,75.1
98.112,0.0,157.412,966.876,848.315,121.677,0.822,2.886,1.498,0.0,150.03,49.38
103.348,14.489,297.136,784.58,905.681,119.925,0.103,1.083,2.815,0.0,196.9,73.3
98.855,38.14,237.194,961.287,782.408,100.574,0.051,3.161,2.062,1.609,184.12,63.66
98.091,25.908,188.262,1016.248,830.525,90.775,0.79,3.093,2.145,0.262,166.71,58.62
107.618,16.432,302.691,759.116,915.338,110.069,0.061,1.106,2.791,0.047,203.44,82.45
97.746,37.324,228.841,964.129,793.799,99.169,0.063,2.903,2.065,1.578,180.54,62.89
