gen,llm_gwp,llm_str,is_feasible,is_dominated,min_dist_to_front
1,239.33,54.49,0,1,0.7166
1,192.35,55.63,0,0,0.4447
1,293.9,64.28,0,0,0.2134
1,310.06,47.99,0,1,1.8906
1,234.97,55.35,0,1,0.5828
2,239.21,62.09,1,0,0.6704
2,191.22,53.48,0,0,0.7817
2,412.18,57.97,0,1,1.3302
2,244.57,66.65,1,0,0.6649
2,326.29,70.3,1,0,0.8589
3,213.71,59.37,1,0,0.1548
3,254.04,61.82,1,1,0.1163
3,215.05,59.51,0,0,0.1697
3,192.83,52.19,0,0,0.5302
3,287.15,67.89,1,0,0.3437
4,217.09,54.72,1,1,0.3543
4,195.82,60.21,0,0,0.1478
4,301.24,70.08,1,0,0.1935
4,256.19,60.81,0,1,0.1695
4,334.19,67.45,1,1,0.2483
5,216.71,60.69,1,0,0.1138
5,202.57,54.69,0,1,0.3221
5,260.56,70.56,1,0,0.3044
5,199.34,53.93,0,1,0.3833
5,300.32,67.35,1,1,0.1111
6,228.0,62.44,1,0,0.1766
6,244.57,66.65,1,1,0.0
6,222.01,56.61,0,1,0.2621
6,296.97,66.26,1,1,0.6683
6,260.56,70.56,1,1,0.0
7,223.2,64.91,1,0,0.2173
7,200.62,63.49,0,0,0.3407
7,233.81,65.05,1,0,0.2132
7,251.44,69.95,1,0,0.1505
7,244.57,66.65,1,1,0.0
8,202.11,62.71,1,0,0.2817
8,233.81,65.05,1,1,0.0
8,208.75,65.23,0,0,0.2262
8,244.57,66.65,1,1,0.0
8,213.1,61.65,1,0,0.0972
9,212.91,63.37,1,0,0.1765
9,172.94,53.76,0,0,0.531
9,244.57,66.65,1,1,0.0
9,240.54,66.7,1,0,0.0628
9,248.11,68.44,1,0,0.1351
10,203.58,60.61,1,1,0.1751
10,196.48,52.35,0,1,0.505
10,205.18,68.1,0,0,0.3847
10,244.17,67.84,1,0,0.0788
10,264.79,69.51,1,1,0.1089
11,205.93,59.19,1,1,0.1624
11,192.83,49.56,1,0,0.7374
11,196.19,58.46,1,0,0.0006
11,223.2,64.91,1,1,0.0
11,251.44,69.95,1,1,0.0
12,192.57,56.15,1,0,0.1223
12,195.44,59.8,1,0,0.0648
12,219.1,59.62,1,1,0.2006
12,199.24,50.45,0,1,0.1037
12,251.58,71.87,1,0,0.0915
13,192.73,55.7,1,1,0.0288
13,199.12,61.05,1,0,0.1011
13,208.56,63.26,1,0,0.074
13,193.2,51.5,0,1,0.296
13,259.01,62.0,1,1,0.4328
14,192.35,60.42,1,0,0.0656
14,150.4,45.82,0,0,0.9708
14,200.68,60.47,1,1,0.0454
14,217.4,66.31,1,0,0.1326
14,228.44,66.99,1,0,0.1533
15,223.39,66.72,1,0,0.0885
15,209.56,66.4,1,0,0.1326
15,179.15,50.77,0,0,0.8718
15,274.75,70.67,1,1,0.3985
15,233.61,68.59,1,0,0.1648
16,198.71,60.75,1,0,0.0271
16,297.98,68.34,0,1,0.7982
16,200.75,63.91,0,0,0.1073
16,216.19,63.43,1,1,0.1297
16,243.34,69.16,1,0,0.1532
17,195.69,60.73,1,0,0.051
17,214.23,67.52,1,0,0.1256
17,196.08,66.04,1,0,0.2297
17,243.07,71.26,1,0,0.1532
17,229.69,68.68,1,0,0.0666
18,193.06,59.95,1,1,0.0428
18,234.6,72.13,1,0,0.1619
18,251.28,71.92,1,0,0.0067
18,165.95,52.25,0,0,0.8413
18,250.64,72.35,1,0,0.0448
19,194.91,59.81,1,1,0.0674
19,226.74,71.63,1,0,0.1412
19,214.04,67.18,1,0,0.0287
19,205.66,66.11,0,0,0.0712
19,250.35,71.18,1,1,0.0982
20,193.85,58.54,1,1,0.1597
20,200.74,70.77,0,0,0.3575
20,220.71,71.5,1,0,0.104
20,243.92,72.41,1,0,0.1154
20,250.64,72.35,1,1,0.0
21,194.88,59.93,1,1,0.0639
21,208.11,71.08,1,0,0.2468
21,229.08,72.03,1,0,0.0563
21,196.08,66.04,1,1,0.0
21,239.88,71.98,1,1,0.0862
22,195.43,60.59,1,0,0.0127
22,193.12,64.52,1,0,0.1392
22,215.34,71.4,1,0,0.1045
22,198.52,66.55,0,0,0.0636
22,247.69,72.46,1,0,0.0732
23,196.08,66.04,1,1,0.0
23,162.75,48.95,0,0,1.0925
23,222.38,56.38,0,1,0.638
23,241.55,61.7,0,1,0.8671
23,197.9,61.53,0,1,0.1362
24,196.08,66.04,1,1,0.0
24,191.85,60.17,1,0,0.0226
24,189.76,63.16,0,0,0.1282
24,197.72,67.82,0,0,0.1508
24,227.28,71.26,1,1,0.0322
25,193.28,61.59,1,1,0.0966
25,187.92,60.38,1,0,0.0724
25,160.66,49.85,0,0,1.0085
25,215.34,71.4,1,1,0.0
25,215.34,71.4,1,1,0.0
26,195.37,61.65,1,1,0.1137
26,220.58,71.49,1,0,0.0023
26,186.69,54.76,0,0,0.4657
26,234.18,59.44,1,1,0.7045
26,208.55,68.76,1,1,0.1922
27,196.42,62.01,1,1,0.1482
27,244.7,53.72,0,1,1.0367
27,223.66,59.79,1,1,0.5264
27,211.27,60.2,0,1,0.3171
27,201.71,56.13,0,1,0.3881
28,196.42,62.01,1,1,0.1482
28,191.2,60.98,1,0,0.0502
28,215.34,71.4,1,1,0.0
28,208.56,66.23,1,1,0.2094
28,192.83,63.04,0,0,0.1226
29,193.12,64.52,1,1,0.0
29,187.92,60.38,1,1,0.0
29,215.97,71.12,1,1,0.0255
29,196.08,66.04,1,1,0.0
29,196.08,66.04,1,1,0.0
30,204.4,69.72,0,0,0.1286
30,204.4,68.86,0,0,0.194
30,241.73,56.9,0,1,0.9104
30,193.12,64.52,1,1,0.0
30,244.99,72.73,1,0,0.032
31,196.08,66.04,1,1,0.0
31,196.08,66.04,1,1,0.0
31,196.08,66.04,1,1,0.0
31,196.08,66.04,1,1,0.0
31,196.08,66.04,1,1,0.0
32,193.44,64.52,1,1,0.0056
32,196.08,66.04,1,1,0.0
32,193.44,64.52,1,1,0.0056
32,193.44,64.52,1,1,0.0056
32,193.44,64.52,1,1,0.0056
33,192.02,64.21,1,0,0.0316
33,147.38,44.82,0,0,1.4464
33,196.08,66.04,1,1,0.0
33,193.12,64.52,1,1,0.0
33,187.92,60.38,1,1,0.0
34,198.75,70.99,0,0,0.1642
34,196.23,66.11,1,0,0.0062
34,197.66,71.12,0,0,0.1831
34,187.92,60.38,1,1,0.0
34,192.02,64.21,1,1,0.0
35,193.8,61.65,1,1,0.0708
35,191.49,61.02,1,0,0.006
35,190.83,61.16,1,0,0.016
35,190.24,60.99,0,0,0.0168
35,187.92,60.38,1,1,0.0
36,202.03,66.73,0,0,0.1134
36,190.83,61.16,1,1,0.0
