PC,FA,SC,FAGG,CAGG,WATER,AEA,WR_HR,WR,ACC,GWP,28day
112.461,96.46,266.454,995.807,832.781,152.372,1.543,1.654,125.186,27.725,225.51,68.53
97.301,0.0,33.422,839.747,401.62,91.11,17.391,19.619,34.092,0.0,114.46,42.7
112.461,96.46,266.454,995.807,832.781,152.372,1.543,1.654,117.089,27.548,225.51,68.53
97.751,76.285,201.504,966.689,805.963,144.036,0.0,17.045,112.364,39.935,186.16,59.89
97.311,0.848,43.823,861.987,477.448,95.232,8.319,23.251,31.32,44.868,117.84,43.74
97.607,0.695,177.785,962.564,660.195,92.449,9.72,16.332,35.79,38.653,154.4,54.57
97.332,19.018,245.186,970.209,755.486,95.904,9.373,19.21,66.664,47.186,178.29,57.34
97.647,0.0,206.407,957.688,645.14,96.652,8.178,14.976,40.282,38.48,161.7,55.11
97.645,0.054,216.293,958.635,662.137,96.816,8.535,14.818,33.032,50.746,164.39,56.04
97.753,89.216,196.341,958.945,795.005,145.964,0.0,20.716,113.074,40.65,188.98,61.59
105.864,81.349,255.156,1000.631,836.43,151.192,1.766,0.795,108.867,64.473,210.69,66.0
97.303,0.0,69.538,1008.893,569.472,93.79,13.341,8.972,29.605,35.853,125.06,47.75
99.929,83.041,238.021,966.052,855.089,146.892,0.266,14.693,124.053,63.522,200.48,63.64
97.306,22.185,238.687,970.025,735.457,97.682,10.386,27.042,64.643,45.972,177.51,56.43
97.66,0.0,53.64,917.224,475.166,97.75,9.463,27.71,60.248,36.705,120.65,44.86
112.911,96.507,260.105,999.913,832.871,148.825,1.839,2.43,125.093,28.577,224.33,67.89
97.301,0.0,108.047,954.746,804.618,96.384,14.903,17.792,29.264,48.17,135.96,50.17
97.744,60.341,204.906,997.595,718.668,138.098,0.0,28.37,115.443,7.631,181.58,58.41
97.65,0.0,61.141,892.708,472.434,94.082,9.73,27.508,54.639,0.0,122.55,46.23
105.849,83.5,255.156,999.389,843.19,151.215,1.638,0.0,110.525,63.651,211.4,66.82
97.741,62.347,210.635,998.171,745.95,140.106,0.0,20.786,110.656,44.807,183.85,59.44
97.301,0.0,141.744,960.343,690.752,90.775,15.4,14.973,32.602,30.479,144.44,50.73
97.301,0.0,68.88,1006.086,565.79,90.775,12.671,8.885,27.265,35.853,124.87,46.64
108.748,87.554,265.265,1004.027,838.285,150.589,1.759,5.209,115.081,62.858,218.43,67.88
97.301,5.248,153.232,958.72,646.205,90.776,8.272,17.116,44.331,12.493,149.03,52.12
108.37,86.981,255.156,999.389,837.743,151.192,1.638,0.202,119.476,61.866,215.16,67.16
97.313,0.0,84.681,957.301,725.64,91.715,14.925,17.952,28.307,54.218,129.51,47.97
104.156,76.626,255.414,986.19,801.131,147.114,1.808,1.37,109.239,62.869,207.25,65.19
97.301,7.545,160.402,950.562,643.277,91.222,8.007,15.758,48.165,0.0,151.64,52.37
97.649,0.0,246.348,955.274,658.858,94.709,8.666,18.364,42.169,47.225,172.29,56.1
100.605,86.638,214.541,968.049,834.465,151.489,0.194,14.166,125.186,61.9,196.1,62.82
100.673,93.979,212.285,968.049,834.465,146.571,0.178,14.263,125.186,63.029,197.98,63.21
97.308,0.0,36.618,840.003,400.478,90.775,17.786,16.686,33.652,0.0,115.31,43.0
97.661,0.0,53.933,917.519,487.218,97.82,9.464,27.552,60.576,39.815,120.78,45.39
97.754,89.194,198.573,959.022,796.21,148.513,0.0,20.547,118.981,40.919,189.56,61.77
97.301,7.634,160.402,949.701,643.138,90.775,7.986,15.758,48.276,0.0,151.67,53.42
97.313,0.0,84.681,957.69,726.271,91.715,14.7,17.952,29.61,54.218,129.52,48.72
97.744,61.279,204.906,997.595,718.668,138.098,0.0,28.37,115.443,7.631,181.88,58.73
97.896,0.0,211.202,960.827,656.612,95.0,8.108,15.509,29.27,38.953,163.28,55.37
97.658,0.0,246.962,961.193,659.496,94.709,8.577,18.364,42.696,47.217,172.48,56.3
97.301,0.0,101.878,954.66,799.733,96.315,15.122,17.792,29.494,42.131,134.31,49.83
97.301,0.0,130.456,958.103,702.786,90.775,13.671,14.888,33.089,33.032,141.5,50.42
100.355,88.727,200.409,966.718,835.434,147.58,0.0,14.511,124.961,68.887,192.79,62.49
108.748,82.748,265.265,1004.027,838.285,151.065,1.596,4.031,109.034,62.858,216.85,67.58
104.117,76.804,255.414,986.19,798.462,147.114,1.808,1.342,109.048,62.869,207.25,65.19
97.301,1.57,141.964,958.116,701.187,90.775,16.327,14.901,33.089,30.412,145.05,51.86
97.319,0.0,94.566,957.682,725.337,91.091,14.343,17.952,29.742,53.56,132.13,49.52
97.301,0.0,141.744,958.041,701.187,90.775,14.68,14.891,33.089,30.479,144.48,51.84
97.607,0.695,176.425,962.564,660.195,94.186,9.771,16.332,35.79,38.64,154.04,53.89
100.97,85.648,238.021,966.052,855.089,146.475,0.266,14.695,125.083,63.731,202.42,64.57
