gen,llm_gwp,llm_str,is_feasible,is_dominated,min_dist_to_front
1,262.83,50.18,1,1,0.1485
1,304.81,52.17,1,1,0.0915
1,193.39,53.52,1,0,0.0525
1,165.73,45.37,0,0,0.1317
1,246.72,54.37,1,1,0.1123
2,205.02,56.69,1,0,0.0442
2,214.84,59.38,0,1,0.0131
2,179.31,49.67,0,0,0.0617
2,197.48,54.39,0,1,0.038
2,183.72,50.98,0,0,0.0457
3,191.93,51.92,0,1,0.032
3,205.02,56.22,1,1,0.0053
3,182.59,53.53,0,0,0.0058
3,171.82,50.11,0,0,0.0544
3,181.2,51.15,0,0,0.0325
4,241.32,64.95,1,0,0.0712
4,191.99,60.74,1,0,0.022
4,218.15,62.98,1,0,0.0165
4,199.2,60.62,1,0,0.0107
4,177.39,52.31,0,0,0.0078
5,182.28,53.53,1,1,0.0058
5,185.55,53.76,0,1,0.0053
5,186.02,53.83,1,1,0.0063
5,183.23,56.93,0,0,0.009
5,179.34,52.1,1,0,0.0034
6,195.0,54.43,1,1,0.0309
6,186.66,56.13,0,1,0.0066
6,185.55,53.69,1,1,0.0069
6,211.95,61.05,0,1,0.0276
6,182.14,55.09,1,0,0.0047
7,192.57,60.4,1,1,0.0043
7,173.59,51.59,1,0,0.0001
7,182.14,55.09,1,1,0.0
7,191.35,58.88,1,1,0.001
7,184.31,56.29,1,0,0.0014
8,184.16,55.74,1,1,0.0051
8,173.52,51.61,1,0,0.0002
8,173.56,54.51,1,0,0.0006
8,184.31,56.29,1,1,0.0
8,173.55,53.73,1,0,0.003
9,175.86,54.63,0,0,0.0064
9,174.2,51.66,1,1,0.0019
9,175.04,55.3,0,0,0.0098
9,172.88,47.59,0,1,0.0409
9,165.87,49.61,0,0,0.0259
10,176.38,54.24,0,1,0.0083
10,176.91,54.35,0,1,0.0097
10,188.99,51.05,0,1,0.0437
10,184.16,55.74,1,1,0.0061
10,183.01,54.65,1,1,0.0186
11,180.33,50.29,0,1,0.0228
11,199.65,54.16,0,1,0.0455
11,178.91,50.05,0,1,0.0211
11,173.45,54.86,1,0,0.0001
11,173.36,54.29,1,0,0.0
12,205.5,49.62,0,1,0.0928
12,183.09,59.57,0,0,0.0334
12,179.44,54.47,0,1,0.017
12,187.0,50.54,0,1,0.0413
12,184.27,55.86,1,1,0.0057
13,191.27,60.03,1,1,0.0097
13,189.17,60.53,1,1,0.0047
13,191.05,62.02,1,1,0.0098
13,195.21,54.49,1,1,0.0341
13,185.67,59.2,1,0,0.0133
14,217.34,71.51,0,0,0.0325
14,199.71,67.1,0,0,0.0271
