gen,hv,n_pareto,llm_injected
1,15731.2884,12,0
2,16745.9552,15,0
3,16961.916,20,0
4,17709.8187,23,0
5,17997.5135,19,1
6,18650.1412,22,0
7,18710.8954,24,0
8,18926.5181,29,0
9,19088.0606,28,0
10,19255.719,29,1
11,19313.5209,43,0
12,19405.6968,50,0
13,19538.2895,47,0
14,19655.9621,49,0
15,19962.3294,49,1
16,19998.3971,56,0
17,20153.3429,70,0
18,20206.2803,63,0
19,20253.0382,72,0
20,20272.4322,71,1
21,20327.5648,65,0
22,20370.2382,69,0
23,20383.2879,79,0
24,20433.9523,75,0
25,20484.8481,67,1
26,20500.7504,73,0
27,20519.2516,65,0
28,20545.7887,66,0
29,20571.5164,65,0
30,20606.1505,54,1
31,20640.0121,58,0
32,20663.7627,67,0
33,20750.0482,73,0
34,20764.2112,69,0
35,20785.7537,54,1
36,20830.7553,58,0
37,20990.104,55,0
38,21132.9048,61,0
39,21213.2397,56,0
40,21251.5502,55,1
41,21314.3949,53,0
42,21358.6742,55,0
43,21528.8088,66,0
44,21549.7076,65,0
45,21562.8631,73,1
46,21581.8472,69,0
47,21620.6817,85,0
48,21639.4214,84,0
49,21661.2447,84,0
50,21664.4079,88,1
51,21674.7752,100,0
52,21705.3666,100,0
53,21737.1887,100,0
54,21743.2886,97,0
55,21812.4908,100,1
56,21868.3744,99,0
57,21875.4212,100,0
58,21883.5299,100,0
59,21891.0731,90,0
60,21895.06,100,1
61,21896.3229,100,0
62,21921.2024,100,0
63,21927.0507,100,0
64,21938.2531,100,0
65,21938.8855,100,1
66,22106.4918,98,0
67,22111.2225,100,0
68,22117.318,100,0
69,22150.9382,100,0
70,22153.1979,100,1
71,22157.2487,100,0
72,22174.2374,100,0
73,22235.4681,100,0
74,22246.5917,100,0
75,22249.908,100,1
76,22253.129,100,0
77,22291.9276,100,0
78,22304.3777,100,0
79,22308.4049,100,0
80,22337.257,100,1
81,22349.279,100,0
82,22359.1742,100,0
83,22371.1092,100,0
84,22374.2213,100,0
85,22380.5292,94,1
86,22495.7229,99,0
87,22498.1314,100,0
88,22500.4193,100,0
89,22502.0871,100,0
90,22526.8389,100,1
91,22530.621,100,0
92,22534.2258,100,0
93,22535.1439,100,0
94,22557.5622,100,0
95,22561.8467,100,1
96,22572.8913,100,0
97,22573.6712,100,0
98,22575.7765,100,0
99,22583.5019,100,0
100,22586.1215,100,1
