gen,llm_gwp,llm_str,is_feasible,is_dominated,min_dist_to_front
1,216.32,52.57,1,0,0.0163
1,179.23,54.79,0,0,0.0901
1,212.83,55.62,1,0,0.0383
1,218.64,56.3,1,0,0.0399
1,207.26,53.68,0,0,0.0182
2,216.39,51.12,1,1,0.0207
2,219.93,60.31,1,0,0.0091
2,221.06,57.26,1,0,0.0127
2,231.16,59.26,0,1,0.0249
2,223.93,62.54,0,0,0.032
3,206.9,55.55,1,0,0.0007
3,207.79,58.5,0,0,0.0092
3,208.51,60.51,0,0,0.0294
3,219.55,58.99,1,0,0.0127
3,225.79,58.53,1,1,0.0249
4,205.98,59.23,1,0,0.0129
4,205.62,54.67,0,1,0.0152
4,520.03,48.57,0,1,0.8344
4,241.18,52.38,1,1,0.1082
4,210.78,57.9,1,1,0.0046
5,210.9,52.88,1,1,0.0398
5,216.37,59.41,1,1,0.0138
5,220.91,58.98,1,1,0.0188
5,149.92,41.75,0,0,0.2067
5,257.65,54.41,1,1,0.1277
6,210.29,52.82,1,1,0.0396
6,202.25,59.34,0,0,0.0088
6,193.3,53.5,0,0,0.0288
6,210.43,58.83,1,1,0.0108
6,220.24,57.76,1,1,0.0316
7,222.82,59.35,1,1,0.0429
7,227.39,59.97,1,1,0.0376
7,207.8,59.89,1,1,0.0253
7,208.57,61.84,0,1,0.0165
7,214.03,58.43,1,1,0.0393
8,190.49,51.76,1,1,0.0094
8,192.42,55.48,0,0,0.0179
8,193.95,53.18,1,1,0.014
8,218.09,51.27,1,1,0.08
8,190.75,54.92,1,0,0.0104
9,181.9,48.44,0,0,0.0427
9,194.93,58.05,0,1,0.0071
9,231.55,50.02,1,1,0.1191
9,193.49,49.04,0,1,0.042
9,192.52,56.79,1,1,0.0199
10,170.44,50.48,0,0,0.0362
10,175.42,47.93,0,0,0.0501
10,179.28,53.23,0,0,0.0135
10,199.34,59.53,1,1,0.0091
10,201.83,53.46,0,1,0.0517
11,165.82,52.34,0,0,0.0433
11,155.5,46.84,0,0,0.0993
11,362.46,47.29,0,1,0.2811
11,169.26,47.04,0,0,0.0751
11,224.84,47.59,0,1,0.1336
12,173.3,50.98,0,0,0.019
12,241.73,56.9,0,1,0.085
12,244.49,50.09,1,1,0.1603
12,182.75,50.94,0,1,0.0144
12,183.59,53.21,1,0,0.0084
13,213.14,51.01,1,1,0.0846
13,106.49,34.83,0,0,0.2771
13,195.31,57.85,0,1,0.0174
13,178.99,53.11,1,0,0.003
13,183.59,53.21,1,1,0.0
14,219.62,51.2,1,1,0.1015
14,195.39,53.19,0,1,0.0323
14,231.35,48.85,1,1,0.1402
14,215.03,51.28,1,1,0.0892
14,182.25,55.17,1,0,0.0179
15,181.06,53.2,1,0,0.0028
15,234.02,59.33,0,1,0.0523
15,231.29,47.76,0,1,0.1529
15,205.66,53.71,0,1,0.0609
15,196.02,53.07,0,1,0.0437
