PC,FA,SC,FAGG,CAGG,WATER,AEA,WR_HR,WR,ACC,GWP,28day
97.301,0.0,143.384,714.019,926.438,171.909,0.061,0.068,4.723,14.294,145.11,44.58
177.139,48.19,275.359,810.074,974.126,130.609,0.015,0.986,2.429,0.237,279.85,104.39
177.139,48.19,275.359,810.074,974.126,130.609,0.015,0.986,2.429,0.237,279.85,104.39
106.256,37.625,306.795,783.233,971.665,119.598,0.004,1.167,3.901,0.263,210.32,93.73
106.266,37.099,306.712,800.815,970.546,116.868,0.007,1.178,3.497,0.005,210.18,85.78
166.784,39.399,275.225,809.705,977.927,130.647,0.006,0.985,2.648,0.361,266.09,103.68
98.119,0.67,153.845,706.764,1063.145,174.11,0.059,0.467,4.832,10.901,149.43,47.33
97.301,0.0,212.129,738.098,1054.806,98.494,0.19,0.808,4.961,17.653,163.8,59.91
97.301,24.452,281.608,731.393,922.448,124.512,0.024,1.013,4.009,0.0,189.65,71.39
97.301,0.0,158.396,769.241,1068.602,93.115,0.138,1.152,4.947,13.9,149.74,53.67
177.829,40.126,268.228,814.477,973.545,130.924,0.015,0.979,2.528,0.36,276.06,103.82
101.332,37.769,284.278,766.713,906.266,123.63,0.055,0.76,6.702,0.012,198.98,82.95
98.043,21.577,257.678,756.562,916.163,115.092,0.034,0.978,6.997,13.528,183.21,70.94
97.358,0.0,232.086,801.586,981.028,97.07,0.063,1.02,5.183,19.536,169.02,62.92
126.533,42.689,312.065,809.609,950.095,130.396,0.027,0.991,2.155,0.167,234.61,100.69
97.687,29.723,285.696,738.67,903.465,118.753,0.028,0.996,4.859,0.0,192.81,81.22
149.824,36.334,286.867,805.958,944.118,131.982,0.022,0.971,2.275,0.0,250.25,101.85
164.975,29.825,275.134,808.269,986.833,131.112,0.009,0.987,2.648,0.055,261.06,102.88
97.301,0.0,196.001,738.098,1054.806,98.494,0.173,0.808,5.033,17.653,159.54,59.66
144.616,25.564,293.743,803.7,968.296,129.57,0.011,1.029,2.76,0.0,243.16,100.76
97.301,0.602,153.845,706.764,1064.017,174.11,0.059,0.467,4.832,10.901,148.56,46.72
97.301,24.336,287.558,738.631,923.743,119.862,0.025,1.275,3.986,0.196,191.21,77.56
97.54,15.93,257.546,750.388,915.588,114.731,0.034,0.969,7.0,15.162,180.78,69.4
108.287,39.487,304.823,796.266,966.545,118.391,0.001,1.097,3.991,0.523,212.56,95.11
119.25,42.689,310.838,809.859,950.095,130.387,0.0,0.991,1.751,0.371,226.66,99.61
97.301,23.306,287.377,738.631,924.002,118.784,0.024,0.993,3.929,0.027,190.82,74.69
97.301,2.209,167.145,771.914,1085.529,92.407,0.17,1.179,4.996,12.521,152.85,58.67
98.91,1.174,167.145,772.829,1085.529,93.072,0.163,1.178,4.925,13.642,154.19,59.55
113.991,48.047,305.758,801.204,978.784,128.362,0.0,0.756,3.548,0.0,221.65,98.57
99.126,7.302,236.784,753.788,981.483,102.943,0.044,1.066,6.425,16.994,174.38,65.66
144.45,25.691,293.743,803.7,964.495,129.572,0.011,1.029,2.876,0.0,243.02,100.7
123.645,42.802,308.872,809.601,952.076,130.393,0.027,0.991,2.101,0.163,230.79,100.5
97.301,1.306,158.396,768.16,1089.391,90.973,0.134,1.156,5.014,13.9,150.24,53.94
104.962,33.715,299.149,803.209,939.934,122.64,0.0,1.216,3.859,0.0,205.6,84.45
98.996,18.27,234.34,766.114,929.861,105.736,0.043,1.118,6.486,16.826,177.04,67.6
97.301,0.0,146.566,713.757,925.752,171.767,0.06,0.068,4.723,14.294,145.95,44.65
97.301,0.0,245.685,784.199,981.016,97.875,0.063,1.03,5.094,20.266,172.5,63.93
97.301,15.93,257.546,750.388,915.45,120.001,0.034,0.969,7.143,15.162,180.53,67.96
110.726,37.099,307.668,800.815,970.424,116.324,0.0,1.22,3.476,0.022,215.11,95.66
154.781,38.346,291.112,803.74,944.707,131.407,0.013,1.029,2.07,0.0,257.23,102.02
110.282,45.332,303.897,800.536,976.404,128.362,0.0,1.108,3.491,0.0,216.37,97.93
97.301,0.0,163.945,769.414,1067.926,90.775,0.154,1.167,5.052,12.977,151.2,56.84
104.962,34.752,299.149,799.422,939.942,122.64,0.0,1.231,3.861,0.0,205.93,85.31
97.301,24.556,291.089,738.659,924.002,121.134,0.032,1.005,3.956,0.35,192.21,78.52
150.909,36.334,286.867,805.958,944.316,131.982,0.022,1.008,2.275,0.0,251.39,101.94
101.383,37.769,290.11,765.925,905.273,130.673,0.057,0.765,6.775,0.0,200.57,83.9
99.126,7.302,240.572,753.788,981.483,102.943,0.044,1.066,6.425,16.858,175.38,66.55
114.046,43.615,305.758,801.204,969.601,128.362,0.0,0.75,3.561,0.0,220.22,98.55
97.301,29.86,286.113,739.367,904.04,119.343,0.028,0.995,4.857,0.302,192.57,80.29
110.282,45.332,303.897,800.536,911.633,128.362,0.0,1.108,3.509,0.0,216.13,96.98
