PC,FA,SC,FAGG,CAGG,WATER,AEA,WR_HR,WR,ACC,GWP,28day
97.301,0.295,29.582,694.288,400.478,90.775,15.504,59.745,91.273,391.748,113.16,44.15
97.301,0.295,29.582,694.288,400.478,90.775,15.504,59.745,91.273,391.748,113.16,44.15
134.838,29.208,277.777,663.022,1004.11,147.734,6.137,8.678,51.752,1.999,229.66,71.78
134.838,29.208,277.777,663.022,1004.11,147.734,6.137,8.678,51.752,1.999,229.66,71.78
101.277,0.0,178.779,1037.375,1074.686,93.394,0.0,6.954,29.367,300.772,160.01,56.08
97.654,0.0,148.74,957.766,846.573,92.788,0.023,7.717,28.979,455.654,147.23,55.62
97.667,18.414,292.305,654.662,999.453,136.354,12.883,5.541,44.227,127.546,190.96,66.92
120.772,22.259,304.422,672.027,1014.983,144.888,20.612,4.2,47.383,0.522,219.74,71.04
99.172,43.712,233.94,964.416,838.058,116.036,0.059,5.222,30.475,69.607,185.64,61.34
97.301,17.095,281.584,649.934,978.612,134.519,12.567,4.505,34.999,107.424,187.23,63.89
101.864,22.682,302.05,727.216,1004.287,134.935,18.586,4.032,65.688,41.616,199.54,67.35
110.755,22.273,306.612,671.814,1014.983,145.26,21.029,4.973,44.515,0.525,209.82,70.95
134.846,29.251,276.874,663.022,1004.054,147.734,6.137,8.513,51.847,1.999,229.45,71.49
99.092,33.235,227.21,962.853,836.04,115.985,0.04,5.271,32.435,91.788,180.33,58.98
101.033,6.078,228.208,990.842,863.038,116.49,0.132,7.166,44.29,110.91,173.89,58.94
129.5,30.235,277.829,655.515,1010.979,146.679,11.46,9.666,51.807,0.0,224.42,71.16
97.301,0.0,54.396,664.321,498.504,91.071,14.915,75.127,96.778,375.231,119.9,47.09
97.301,0.0,51.564,654.492,453.342,92.7,15.888,70.224,91.778,437.303,118.96,45.81
97.648,18.604,289.641,658.49,994.83,134.923,11.145,3.531,44.246,151.579,190.3,65.81
100.233,0.0,225.426,1017.909,857.577,116.186,0.108,8.43,45.576,98.657,170.38,57.74
98.694,0.731,211.472,1000.779,834.784,117.013,0.023,6.345,38.143,268.908,165.19,57.54
101.381,23.098,304.422,692.798,1014.983,144.888,20.852,4.2,47.383,0.0,199.75,68.25
97.301,2.605,117.324,967.475,852.3,91.272,0.106,9.171,30.03,312.329,139.47,52.55
97.883,43.223,227.498,960.756,834.286,115.74,0.0,5.222,30.486,103.299,182.4,60.39
103.087,21.04,306.309,679.135,1028.75,134.787,21.559,4.463,65.604,1.929,201.37,68.41
97.301,1.287,60.513,616.282,459.853,90.775,14.984,70.693,73.919,402.274,121.67,47.86
97.666,18.587,286.259,654.668,990.872,136.691,12.36,3.464,43.141,131.454,189.39,65.12
129.146,29.549,277.671,663.044,1004.271,146.647,11.226,11.763,47.449,0.0,223.78,71.15
97.657,18.464,282.434,652.765,994.372,134.922,11.32,3.551,40.857,135.487,188.34,64.71
105.051,27.784,293.686,672.042,1012.72,144.97,20.257,4.732,42.669,33.369,202.23,69.17
97.301,1.195,130.117,967.455,853.512,91.272,0.102,7.73,34.422,330.114,142.39,53.48
97.675,6.262,87.093,701.741,593.785,111.306,12.912,74.155,125.186,423.112,131.43,50.42
104.347,28.148,304.62,672.59,1014.983,145.05,20.257,3.273,42.554,0.0,204.51,70.69
97.325,0.0,36.019,641.596,400.478,90.777,10.19,72.759,102.399,401.546,114.66,45.3
97.301,2.605,122.798,967.101,852.096,91.274,0.102,8.837,30.02,312.204,140.91,53.21
97.301,0.452,85.385,669.588,400.478,90.779,11.534,70.66,101.123,409.188,127.88,49.49
99.092,34.521,227.21,963.198,836.022,116.037,0.04,5.271,31.322,91.788,180.75,59.45
97.301,2.666,130.117,967.455,853.512,91.272,0.102,7.73,34.653,330.114,142.87,54.22
98.012,18.621,87.838,666.184,468.708,116.525,6.77,71.569,92.852,397.693,135.48,51.63
109.868,22.259,304.422,672.027,1014.983,144.888,20.612,4.2,47.383,0.522,208.31,70.87
97.982,27.769,83.209,664.266,474.189,115.983,11.431,71.786,97.309,433.016,137.24,52.02
97.352,0.0,38.852,669.588,400.478,90.779,10.694,72.345,101.123,410.696,115.5,45.8
97.851,45.268,227.498,960.756,835.101,115.74,0.0,5.222,30.475,103.299,183.04,61.1
97.666,18.604,286.259,654.668,996.704,134.923,11.145,3.531,43.683,133.452,189.42,65.69
97.667,18.414,281.584,654.748,976.953,134.519,12.567,4.505,34.961,116.938,188.05,64.22
97.749,13.869,56.095,733.668,644.103,117.07,14.608,74.895,109.102,396.904,126.09,49.23
97.675,6.202,79.775,703.084,592.526,111.306,12.912,75.349,125.186,423.034,129.48,49.91
97.301,0.0,144.504,959.381,850.125,90.775,0.0,7.717,29.774,430.763,145.76,55.18
97.851,47.966,227.498,960.113,841.38,115.74,0.0,5.222,30.508,103.299,183.95,61.31
97.301,0.0,132.936,982.942,853.868,91.297,0.113,7.762,33.916,324.118,142.78,53.89
97.301,0.0,54.396,644.537,498.504,90.775,14.915,75.127,96.778,402.274,119.85,46.63
105.051,27.5,293.686,672.042,1012.72,144.97,20.257,3.273,42.554,27.799,202.14,68.98
97.301,0.0,140.819,961.031,844.325,91.835,0.515,4.29,27.544,425.019,144.77,54.39
97.83,18.621,77.038,666.184,468.708,116.79,7.731,71.958,94.976,397.992,132.44,50.99
100.578,0.0,226.141,979.767,837.932,118.805,0.165,13.173,44.498,0.0,170.75,57.8
97.675,7.287,87.093,698.723,581.787,112.711,12.906,72.843,119.693,423.112,131.72,50.5
97.755,16.607,90.524,664.898,678.717,116.672,15.403,74.46,107.937,403.884,136.03,51.82
97.301,0.0,32.312,641.68,400.478,90.777,10.294,72.755,102.399,401.498,113.65,44.79
97.62,0.0,144.407,957.766,846.573,92.95,0.023,7.717,28.979,432.941,146.05,55.6
103.124,28.778,304.32,671.326,1014.681,144.21,21.066,3.883,47.223,29.057,203.35,69.9
98.047,0.0,203.962,991.263,822.12,116.401,0.605,13.508,58.768,254.135,162.22,56.19
97.706,13.621,53.141,732.244,618.226,117.364,10.442,71.611,108.481,455.654,125.08,49.06
97.301,0.0,31.516,700.101,400.478,90.775,13.802,60.353,95.008,410.748,113.59,44.32
97.838,46.914,217.282,958.305,841.381,115.74,0.0,7.295,29.963,106.766,180.89,60.08
97.301,0.0,33.324,643.133,412.457,91.603,10.599,72.345,100.05,405.132,113.97,45.02
97.751,16.541,82.641,666.145,652.816,116.672,13.161,72.311,118.046,425.606,133.83,51.13
103.124,28.778,304.32,671.326,1014.681,144.21,21.066,3.883,47.223,29.057,203.35,69.9
98.248,0.0,203.958,970.011,819.991,116.072,0.0,10.886,49.612,307.6,162.36,56.61
97.301,0.0,38.016,669.588,401.105,90.775,10.632,72.439,101.01,409.188,115.23,45.76
97.301,0.0,85.385,668.455,400.478,93.483,11.534,70.806,104.679,398.601,127.73,49.32
97.301,0.0,54.396,644.537,498.504,90.775,14.915,75.127,96.778,402.274,119.85,46.63
98.086,0.0,211.641,970.011,837.29,116.072,0.406,10.886,49.612,309.665,164.29,57.24
100.349,0.0,230.792,1022.168,848.768,116.195,0.173,10.937,44.497,0.0,171.89,58.2
99.092,34.527,228.055,960.971,838.058,116.036,0.058,5.222,31.666,87.388,180.98,60.15
100.924,6.32,227.145,988.032,849.166,115.871,0.117,7.008,44.26,109.331,173.52,58.85
103.329,28.735,304.32,671.683,1014.681,148.078,21.066,3.883,47.319,4.511,203.56,70.34
97.305,7.16,62.712,654.492,466.21,90.775,15.439,72.555,104.969,416.539,124.31,48.77
98.054,0.0,207.94,991.263,824.557,116.401,0.659,11.835,59.988,254.135,163.28,56.64
97.301,2.66,62.262,653.474,487.996,90.785,16.705,73.293,93.519,413.63,122.79,48.51
101.288,0.0,182.906,1057.287,1074.686,93.394,0.0,6.954,29.367,300.772,161.16,56.12
97.96,26.633,87.838,667.409,468.183,116.534,7.547,71.569,97.45,397.693,138.05,52.28
97.688,0.219,65.052,605.106,530.172,115.846,10.776,75.349,94.131,411.627,123.16,48.52
97.301,2.605,122.798,967.455,852.252,91.272,0.102,8.923,30.02,312.329,140.91,53.21
97.998,26.609,87.838,667.689,468.708,115.823,7.547,70.347,94.728,400.355,138.09,52.44
97.775,16.59,84.592,664.887,693.343,111.158,15.652,75.349,110.0,403.884,134.54,51.21
100.924,6.607,224.368,991.451,853.894,115.757,0.116,7.225,44.718,102.521,172.91,58.51
99.092,34.323,227.21,963.198,835.949,116.037,0.04,5.27,31.322,91.788,180.69,59.15
100.349,0.0,230.792,1022.168,848.768,116.195,0.173,10.937,44.497,0.0,171.89,58.2
98.053,0.0,207.94,994.16,837.243,116.411,0.659,12.202,53.661,254.135,163.34,57.02
97.301,18.414,281.584,654.744,976.953,134.519,12.567,4.505,35.024,116.938,187.67,63.97
97.308,0.373,143.41,961.031,844.174,91.263,0.0,5.814,28.9,430.152,145.58,54.85
98.606,0.0,211.472,996.76,834.784,116.075,0.023,6.35,42.252,275.996,164.85,57.49
97.675,6.202,79.775,703.084,592.526,111.306,12.912,75.349,125.186,423.034,129.48,49.91
97.654,0.0,139.605,959.379,846.573,92.778,0.0,9.026,31.223,455.654,144.82,54.58
101.864,22.682,302.05,727.216,1004.287,134.935,19.664,4.032,65.688,41.616,199.54,67.35
97.458,7.16,62.712,661.973,466.21,90.775,15.439,74.468,109.334,416.539,124.49,48.85
97.301,0.0,62.262,653.474,487.996,90.775,16.705,73.293,92.866,418.042,121.91,48.18
100.924,6.607,224.368,991.451,853.894,115.757,0.116,7.225,44.718,102.521,172.91,58.51
97.302,0.0,143.41,961.031,844.174,91.835,0.481,5.814,28.169,430.152,145.45,54.73
98.059,0.0,210.255,993.618,838.204,116.409,0.802,13.104,57.106,254.135,163.96,57.03
