gen,hv,n_pareto,llm_injected
1,11545.6468,5,0
2,11834.7434,9,0
3,11857.0299,5,0
4,12235.7667,5,0
5,14274.1542,5,1
6,14598.3655,6,0
7,14789.9696,7,0
8,15237.1736,9,0
9,16144.0478,14,0
10,16467.6684,12,1
11,16788.4371,11,0
12,16795.5581,21,0
13,16896.2398,23,0
14,17353.5385,22,0
15,17382.1385,30,1
16,17431.3989,30,0
17,17476.6864,30,0
18,17486.1894,30,0
19,17745.4536,30,0
20,17808.9568,29,1
21,17833.5706,30,0
22,17855.1198,30,0
23,17909.7497,23,0
24,18139.6838,20,0
25,18161.6086,30,1
26,18285.3344,29,0
27,18307.2576,30,0
28,18343.0184,30,0
29,18360.4755,30,0
30,18395.6361,30,1
31,18406.1597,30,0
32,18417.869,30,0
33,18472.3898,30,0
34,18481.4448,30,0
35,18560.8242,30,1
36,18582.654,30,0
37,18664.0784,30,0
38,18744.0218,30,0
39,18767.3925,29,0
40,19183.2173,30,1
41,19359.2483,23,0
42,19605.8805,29,0
43,19696.8307,30,0
44,19707.8772,30,0
45,19725.1515,30,1
46,19739.7497,30,0
47,19788.5375,30,0
48,19847.1275,30,0
49,19910.0433,30,0
50,19929.8218,30,1
