gen,llm_gwp,llm_str,is_feasible,is_dominated,min_dist_to_front
1,304.37,51.89,1,0,0.0309
1,165.01,48.66,0,0,0.3532
1,208.72,50.34,0,0,0.2327
1,276.34,50.37,0,0,0.0481
1,300.82,38.89,1,1,0.1374
2,302.07,52.61,0,0,0.0103
2,285.69,50.48,1,0,0.0227
2,234.75,53.03,0,0,0.1631
2,322.0,52.51,0,1,0.0244
2,310.56,51.6,1,1,0.0172
3,297.4,50.11,0,1,0.0139
3,379.9,53.06,1,1,0.0264
3,286.29,50.46,1,1,0.0017
3,271.18,53.7,0,0,0.0538
3,302.37,54.73,0,0,0.0325
4,311.95,52.51,1,1,0.0207
4,347.38,60.52,1,0,0.0878
4,273.81,53.79,0,0,0.0495
4,296.88,57.16,1,0,0.0439
4,302.82,55.5,1,0,0.0256
5,236.61,51.31,0,0,0.0034
5,294.92,51.56,0,1,0.0634
5,222.78,52.58,0,0,0.0402
5,361.77,62.07,1,0,0.0431
5,261.51,54.79,0,0,0.0764
6,270.61,51.47,1,1,0.0681
6,221.55,53.46,0,0,0.0441
6,313.15,52.2,1,1,0.0528
6,269.95,50.11,1,1,0.0758
6,254.9,53.32,1,0,0.053
7,260.13,52.0,0,1,0.0206
7,285.02,51.1,0,1,0.0741
7,222.89,51.98,0,0,0.035
7,306.68,54.52,1,1,0.0401
7,336.87,60.19,0,1,0.0136
8,262.35,51.74,0,1,0.0271
8,310.7,55.13,1,1,0.0333
8,221.55,50.05,0,0,0.048
8,323.1,66.07,1,0,0.0704
8,284.49,60.3,0,0,0.0483
9,254.9,53.32,1,1,0.0
9,227.33,50.74,0,0,0.0311
9,296.94,55.07,1,1,0.0038
9,271.31,54.47,1,1,0.0182
9,265.38,52.03,1,1,0.03
10,259.49,51.45,1,1,0.0229
10,259.49,51.45,1,1,0.0229
10,259.49,51.45,1,1,0.0229
10,259.49,51.45,1,1,0.0229
10,259.49,51.45,1,1,0.0229
11,260.62,49.12,0,1,0.0551
11,233.67,50.13,0,0,0.0312
11,291.98,55.94,1,1,0.0015
11,281.79,54.27,1,1,0.0291
11,332.68,59.51,0,1,0.0823
12,242.66,51.75,1,1,0.0258
12,232.08,52.24,0,0,0.0037
12,280.56,59.27,1,0,0.0109
12,260.84,53.08,0,1,0.0186
12,273.33,54.44,0,1,0.0236
13,237.34,51.22,0,1,0.0204
13,225.92,52.67,0,0,0.014
13,221.6,48.89,0,0,0.0256
13,251.59,51.88,0,1,0.0232
13,231.9,52.63,0,1,0.0029
14,230.3,49.93,0,1,0.0042
14,251.62,51.77,0,1,0.0243
14,178.99,50.53,0,0,0.1375
14,260.83,53.06,0,1,0.0186
14,263.73,51.95,0,1,0.0318
15,237.39,50.45,1,1,0.0225
15,195.55,53.62,0,0,0.0975
15,254.9,53.68,1,1,0.001
15,257.02,54.87,1,0,0.0014
15,232.23,52.68,0,1,0.0025
16,244.51,54.72,1,0,0.0283
16,264.89,55.01,1,0,0.0001
16,169.73,50.4,0,0,0.1545
16,270.7,58.8,1,0,0.0219
16,323.1,66.07,1,1,0.0198
17,254.32,54.46,1,1,0.0043
