gen,hv,n_pareto,llm_injected
1,14536.6357,3,0
2,15641.2416,5,0
3,15973.4909,7,0
4,16384.9836,12,0
5,17210.2146,17,0
6,17570.4793,24,0
7,17606.6547,21,0
8,18012.3208,23,0
9,18117.1279,24,0
10,18176.7609,24,0
11,18245.9061,17,0
12,18296.3071,15,0
13,18379.9555,18,0
14,18474.0653,20,0
15,18526.3699,23,0
16,18571.4701,25,0
17,18764.5983,30,0
18,18805.9468,30,0
19,18830.1479,30,0
20,18860.9467,30,0
21,18921.5059,28,0
22,18982.4613,30,0
23,19071.7805,25,0
24,19202.9164,26,0
25,19217.8768,30,0
26,19268.4459,30,0
27,19525.6455,30,0
28,19561.4534,30,0
29,19608.9071,30,0
30,19626.6067,30,0
31,19641.4785,30,0
32,19761.3467,30,0
33,19770.3383,30,0
34,19797.4546,30,0
35,19815.0968,30,0
36,19859.949,30,0
37,19962.0868,30,0
38,20009.6354,30,0
39,20060.8736,30,0
40,20108.9445,30,0
41,20188.6249,30,0
42,20261.5855,30,0
43,20296.667,30,0
44,20300.1835,30,0
45,20321.3523,30,0
46,20454.5149,30,0
47,20507.8476,30,0
48,20519.2092,30,0
49,20611.6912,30,0
50,20622.9881,30,0
