gen,hv,n_pareto,llm_injected
1,15328.0571,8,0
2,15466.0641,19,0
3,16429.315,18,0
4,16546.7922,19,0
5,17042.07,10,0
6,17284.2708,18,0
7,17340.9437,21,0
8,17414.3047,30,0
9,17485.0922,26,0
10,17531.3996,31,1
11,17591.6482,38,0
12,17607.5351,41,0
13,17782.1738,43,0
14,17974.1365,31,0
15,18045.7667,41,0
16,18219.8415,40,0
17,18443.3403,46,0
18,18461.6298,43,0
19,18511.3173,39,0
20,18592.6668,37,1
21,18606.7221,41,0
22,18635.4337,43,0
23,18702.1051,39,0
24,18730.8361,38,0
25,18928.3861,32,0
26,18961.9128,41,0
27,18977.2066,48,0
28,19043.3627,50,0
29,19084.1534,48,0
30,19086.5285,50,1
31,19266.8343,50,0
32,19296.8687,46,0
33,19305.918,50,0
34,19322.9328,50,0
35,19372.5677,50,0
36,19372.8837,50,0
37,19398.4446,50,0
38,19404.7662,50,0
39,19410.2619,50,0
40,19413.2225,50,1
41,19454.1345,50,0
42,19549.8978,50,0
43,19586.2261,50,0
44,19595.7406,50,0
45,19600.7587,50,0
46,19635.2968,49,0
47,19689.7123,50,0
48,19695.5862,50,0
49,19701.5332,50,0
50,19702.9931,50,1
