PC,FA,SC,FAGG,CAGG,WATER,AEA,WR_HR,WR,ACC,GWP,28day
172.534,37.448,283.79,801.463,957.178,120.134,1.303,0.946,5.368,0.0,273.64,85.42
97.301,10.532,130.898,776.226,980.033,135.978,0.791,2.515,0.216,13.023,145.63,46.07
101.934,71.194,237.35,993.105,674.664,121.954,0.826,0.967,2.438,3.433,197.92,66.23
97.71,14.453,153.75,762.627,997.56,125.402,0.783,2.52,0.0,10.757,153.4,49.5
97.422,30.867,167.148,799.179,1086.524,90.775,0.17,3.583,2.22,13.545,162.45,53.4
105.212,73.794,237.35,986.581,674.664,123.081,0.823,0.992,2.438,3.433,202.19,68.24
99.627,48.462,217.367,800.964,949.624,102.103,0.048,3.557,2.529,12.831,183.29,65.87
117.011,76.108,278.099,1052.528,634.129,131.093,0.834,0.507,1.916,4.579,226.09,78.6
111.311,71.194,237.35,998.266,674.664,121.954,0.827,0.973,2.45,4.353,207.76,69.84
171.126,31.562,270.769,792.687,957.785,121.89,1.289,0.957,5.019,1.088,266.78,84.19
164.694,39.934,251.828,799.111,961.627,123.888,1.382,0.537,5.091,0.0,257.82,84.08
159.882,39.934,251.706,781.095,946.216,121.774,1.312,1.171,4.106,0.0,252.64,82.75
141.681,33.645,267.981,772.135,958.095,129.898,1.338,1.218,5.08,4.882,235.82,78.67
169.936,37.448,273.782,801.977,957.178,121.143,1.315,0.946,5.368,0.0,268.28,85.35
147.054,37.133,272.634,798.387,948.65,133.771,1.38,1.231,6.196,5.794,243.85,82.6
111.695,71.194,256.104,992.586,666.573,121.876,0.83,0.97,2.438,3.433,213.07,73.03
97.301,28.878,179.542,768.979,1098.705,91.639,0.052,3.7,2.49,15.677,164.91,55.4
111.62,72.555,262.912,991.538,652.99,116.733,0.821,0.749,2.452,4.061,215.18,76.79
112.107,71.874,248.489,985.584,661.565,123.795,0.869,0.692,2.342,3.163,211.67,70.4
160.355,39.383,251.828,799.111,961.627,122.255,1.222,0.537,4.987,0.0,253.09,83.98
97.301,44.371,203.509,795.477,947.78,91.903,0.128,3.779,1.913,15.088,175.83,62.9
98.243,46.694,218.319,800.798,950.05,100.613,0.043,3.566,2.494,16.899,181.51,65.83
97.301,28.878,183.122,765.412,1089.705,91.6,0.052,3.732,2.169,15.211,165.81,57.02
111.62,72.402,260.146,940.905,672.117,116.169,0.834,0.519,2.444,4.585,214.34,75.35
99.558,38.444,214.882,800.951,935.878,103.846,0.043,3.545,2.528,12.831,179.22,64.32
97.301,28.878,183.097,765.412,1095.166,92.482,0.052,3.732,2.566,15.677,165.82,59.16
99.899,28.878,193.104,726.942,1095.166,91.473,0.039,3.062,2.566,16.89,171.09,60.75
112.028,72.885,274.453,1048.458,625.461,130.927,0.826,1.026,2.281,4.653,218.81,78.5
97.301,42.766,200.414,791.473,940.108,97.944,0.184,3.725,2.371,13.335,174.44,61.33
98.031,12.408,137.553,763.251,1009.601,124.649,0.784,2.538,0.0,11.152,148.84,47.74
97.341,29.814,183.872,738.211,1087.508,90.775,0.05,3.739,3.073,15.381,166.28,59.33
97.423,34.698,166.404,799.179,1087.41,90.775,0.054,3.59,2.22,13.005,163.51,54.0
147.054,36.909,272.634,799.382,925.817,133.828,1.399,1.231,6.196,5.794,243.7,82.01
97.301,47.99,208.963,798.596,951.893,92.36,0.086,3.614,1.914,15.039,178.48,63.68
142.324,36.744,268.092,787.432,949.068,130.131,1.255,1.239,6.156,5.571,237.54,80.49
97.301,37.883,187.762,758.167,1060.81,90.775,0.111,3.724,1.917,13.244,169.86,60.24
97.301,33.808,214.509,797.413,983.651,97.317,0.199,3.874,2.639,12.621,175.4,61.77
112.028,64.591,273.922,1040.822,615.51,128.079,0.801,1.17,2.753,4.699,215.89,77.89
142.751,37.127,270.759,795.362,951.459,133.767,1.37,1.129,5.942,5.383,238.85,81.89
98.031,14.453,139.182,762.627,1009.601,124.683,0.783,2.531,0.0,11.152,149.94,48.92
97.301,28.878,182.455,765.412,1098.538,92.482,0.044,3.732,2.551,15.677,165.67,56.41
98.138,10.643,132.404,773.388,999.434,131.73,0.796,2.843,0.273,13.378,147.0,46.65
111.62,72.402,260.146,940.905,672.117,116.169,0.834,0.519,2.444,4.585,214.34,75.35
142.324,36.744,269.945,787.432,950.358,130.131,1.255,1.239,6.156,5.571,238.04,81.81
111.695,70.832,256.104,992.586,666.573,124.269,0.807,0.97,2.434,3.617,212.95,72.52
98.16,12.669,131.906,776.758,1003.883,124.683,0.795,2.609,0.148,14.421,147.58,47.32
141.681,35.451,268.323,761.759,959.382,129.898,1.312,1.218,5.474,4.894,236.48,79.19
98.031,14.714,138.873,752.667,1020.572,124.751,0.783,2.522,0.0,11.152,149.96,49.31
142.324,35.152,268.092,790.464,956.45,130.443,1.255,1.238,6.156,5.571,237.06,79.94
111.93,72.885,274.938,1066.287,597.278,129.945,0.787,1.026,2.281,4.653,218.77,78.49
