gen,llm_gwp,llm_str,is_feasible,is_dominated,min_dist_to_front
1,353.71,53.11,0,1,0.1722
1,430.19,51.73,0,1,0.3675
1,505.56,55.28,0,1,0.56
1,247.32,52.7,0,1,0.0452
1,375.92,50.47,1,1,0.2391
2,411.98,50.84,1,1,0.3167
2,209.99,46.56,0,0,0.1146
2,328.45,46.65,1,1,0.1841
2,202.43,53.89,1,0,0.0641
2,263.73,51.95,0,1,0.0789
3,411.11,48.34,0,1,0.3291
3,283.29,53.96,0,1,0.1172
3,310.32,50.01,0,1,0.1548
3,181.72,54.89,0,0,0.0578
3,218.31,44.0,0,1,0.1197
4,475.36,44.89,0,1,0.5058
4,182.13,50.93,0,0,0.0634
4,352.81,43.86,1,1,0.2345
4,350.72,45.04,1,1,0.2206
4,320.16,42.78,1,1,0.2021
5,324.32,52.69,0,1,0.131
5,228.37,50.22,0,1,0.068
5,415.06,51.68,1,1,0.3292
5,191.83,54.61,0,0,0.0153
5,241.29,44.32,0,1,0.1416
6,367.39,53.35,0,1,0.2081
6,316.22,53.57,0,1,0.0874
6,397.67,49.56,0,1,0.3002
6,203.26,55.61,0,1,0.0115
6,263.73,51.95,0,1,0.1066
7,270.9,44.55,1,1,0.1722
7,182.41,52.51,0,0,0.0284
7,217.49,48.95,1,1,0.0829
7,210.72,46.95,0,1,0.0921
7,210.4,42.28,1,1,0.1418
8,363.64,49.05,1,1,0.2248
8,289.86,60.62,0,0,0.0202
8,231.1,25.66,0,1,0.3407
8,296.08,39.82,0,1,0.2156
8,263.73,51.95,0,1,0.1066
9,363.12,52.05,0,1,0.2072
9,287.65,51.17,1,1,0.08
9,425.23,47.89,1,1,0.3832
9,227.08,54.15,0,1,0.0336
9,306.61,49.15,1,1,0.1098
10,467.69,41.5,0,1,0.5168
10,326.67,60.68,1,1,0.0832
10,418.06,43.33,1,1,0.384
10,108.38,30.2,0,0,0.3296
10,250.97,52.98,1,1,0.0719
11,467.95,45.67,0,1,0.5118
11,406.15,54.46,0,1,0.3176
11,323.83,52.66,1,1,0.1506
11,196.49,52.38,0,1,0.0256
11,242.24,46.95,1,1,0.1151
12,307.81,44.7,1,1,0.1885
12,208.72,50.79,0,1,0.0571
12,372.41,50.54,1,1,0.2668
12,164.95,50.81,0,0,0.0601
12,247.54,48.08,1,1,0.1042
13,188.56,48.29,0,1,0.0353
13,416.15,49.41,0,1,0.3848
13,167.93,51.08,0,0,0.0518
13,205.52,46.32,0,1,0.0767
13,218.88,41.93,1,1,0.1381
14,197.28,54.3,0,1,0.0071
14,251.45,50.08,1,1,0.0853
14,307.55,50.3,1,1,0.1957
14,193.09,52.69,1,1,0.0162
14,224.96,53.59,1,1,0.0406
15,322.88,48.46,1,1,0.243
