gen,llm_gwp,llm_str,is_feasible,is_dominated,min_dist_to_front
1,220.56,51.22,0,0,0.0802
1,495.51,48.46,0,1,0.1376
1,414.38,57.82,0,0,0.1705
1,247.27,55.28,0,1,0.0439
1,331.3,54.3,1,1,0.2683
2,501.84,50.82,0,1,0.1346
2,220.55,52.83,0,0,0.0647
2,377.66,53.77,1,1,0.2623
2,165.27,51.58,0,0,0.2
2,288.13,45.6,0,1,0.1997
3,323.52,50.85,1,1,0.2429
3,468.0,48.33,0,1,0.1287
3,372.96,51.9,0,1,0.271
3,235.12,51.74,1,1,0.059
3,293.04,48.95,1,1,0.1775
4,428.32,47.8,0,1,0.1839
4,197.68,50.33,1,0,0.0911
4,514.68,54.21,0,1,0.1142
4,260.69,40.25,1,1,0.2022
4,256.39,51.82,1,1,0.0847
5,304.99,46.88,0,1,0.2254
5,163.47,49.13,0,0,0.0946
5,176.43,50.61,0,0,0.0582
5,199.45,40.59,0,1,0.1099
5,251.92,39.28,0,1,0.1938
6,362.35,57.63,1,1,0.2968
6,275.62,48.93,0,1,0.1571
6,281.76,44.63,1,1,0.2006
6,201.3,31.65,0,1,0.2108
6,299.47,48.28,1,1,0.2149
7,305.13,43.76,0,1,0.277
7,282.11,43.3,0,1,0.2295
7,362.67,46.68,1,1,0.3622
7,250.79,51.32,0,1,0.106
7,257.99,44.91,0,1,0.1707
8,388.07,52.78,0,1,0.3732
8,263.43,59.64,0,1,0.0993
8,311.98,61.54,0,1,0.1441
8,266.32,57.34,0,1,0.1209
8,263.73,51.95,0,1,0.1348
9,257.81,48.01,0,1,0.1463
9,307.12,48.37,0,1,0.254
9,208.44,63.68,0,0,0.0548
9,231.55,54.83,0,1,0.0419
9,240.27,52.66,0,1,0.0757
10,358.47,46.48,0,1,0.352
10,181.35,51.74,0,1,0.0391
10,257.5,47.51,0,1,0.2024
10,152.2,47.18,0,0,0.1033
10,204.69,35.2,0,1,0.2354
11,307.19,48.42,1,1,0.2536
11,248.56,53.0,0,1,0.145
11,250.21,40.61,1,1,0.2625
11,182.17,53.18,0,1,0.0285
11,208.69,45.65,0,1,0.1396
12,439.65,56.93,0,1,0.4861
12,329.89,61.08,1,1,0.1886
12,466.84,50.68,0,1,0.5791
12,194.55,54.52,0,1,0.0568
12,229.65,43.36,0,1,0.1991
13,386.26,53.67,0,1,0.364
13,293.11,47.82,0,1,0.2468
13,244.41,41.82,0,1,0.2416
13,179.89,49.65,0,1,0.0592
13,246.37,51.04,1,1,0.1646
14,502.78,49.28,0,1,0.6774
14,313.41,43.74,1,1,0.3099
14,411.5,47.19,1,1,0.4613
14,191.72,55.25,0,1,0.0498
14,205.34,46.3,0,1,0.1283
15,463.32,48.89,0,1,0.5839
15,221.31,48.08,1,1,0.1501
15,427.95,51.37,1,1,0.484
15,181.72,54.89,0,1,0.0221
15,189.66,48.31,1,1,0.0842
16,259.34,50.06,0,1,0.1936
16,450.12,47.21,0,1,0.596
16,181.35,53.18,0,1,0.0435
16,226.48,50.35,0,1,0.1466
16,210.53,43.95,1,1,0.1743
17,414.06,51.45,0,1,0.4832
17,462.95,46.8,0,1,0.625
17,205.75,51.43,0,1,0.1057
17,209.81,50.94,0,1,0.118
17,263.73,51.95,0,1,0.182
18,363.09,45.76,0,1,0.4189
18,169.41,46.83,0,0,0.1107
18,520.4,41.03,0,1,0.7941
18,202.71,47.44,0,1,0.1305
18,312.96,45.61,1,1,0.3261
19,303.8,49.48,0,1,0.2803
19,277.23,49.0,0,1,0.2415
19,241.47,42.73,0,1,0.2356
19,160.19,35.97,0,0,0.2354
19,178.6,37.95,0,1,0.2107
20,280.39,37.44,0,1,0.3488
20,247.43,36.49,0,1,0.2992
20,411.24,47.79,1,1,0.5089
20,207.27,46.51,0,1,0.1418
20,269.51,38.01,0,1,0.3242
21,252.58,53.51,1,1,0.1737
21,323.7,52.36,1,1,0.2948
21,175.08,49.92,0,1,0.0706
21,205.52,47.19,0,1,0.1341
21,284.02,47.74,1,1,0.2718
22,180.83,32.42,1,1,0.2474
22,129.71,36.8,0,0,0.2305
22,168.37,36.18,0,0,0.2046
22,145.25,33.2,0,0,0.2499
22,149.14,45.25,0,0,0.1215
23,238.91,41.08,1,1,0.2333
23,234.02,49.18,1,1,0.1666
23,269.25,51.99,1,1,0.229
23,216.99,48.26,0,1,0.1375
23,229.3,48.93,1,1,0.1596
24,231.92,48.7,1,1,0.1723
24,243.54,45.71,1,1,0.2151
24,227.2,49.93,1,1,0.1554
