PC,FA,SC,FAGG,CAGG,WATER,AEA,WR_HR,WR,ACC,GWP,28day
169.006,74.101,249.009,793.97,963.196,127.69,0.873,0.967,2.31,0.001,272.79,87.59
97.301,74.133,37.653,981.215,741.182,144.239,0.583,0.082,3.347,12.036,141.52,46.62
97.651,100.492,75.809,1044.722,857.934,90.775,0.6,1.024,3.809,14.744,161.2,54.3
162.038,73.822,218.543,787.079,956.19,127.513,0.84,0.975,2.354,0.006,257.31,86.44
138.812,72.93,249.065,793.934,963.196,128.26,0.868,0.967,2.362,0.001,240.78,86.14
97.301,10.0,230.0,790.0,990.0,100.0,0.8,0.6,3.0,7.0,171.69,62.83
134.049,72.93,249.065,798.064,963.196,128.26,0.868,0.967,2.378,0.001,235.8,85.31
97.301,95.6,64.6,1001.081,778.6,108.29,0.571,1.002,3.7,12.86,155.87,52.24
105.106,66.789,247.843,791.69,879.532,106.078,0.824,1.063,3.214,0.0,202.8,75.22
97.301,36.643,191.736,802.481,948.456,109.824,0.8,0.5,3.448,6.557,170.2,59.69
113.775,66.454,274.657,801.939,970.686,110.622,0.794,0.992,3.569,4.177,219.22,83.4
97.301,30.182,188.669,799.673,977.464,109.207,0.77,0.499,3.058,6.61,167.38,55.92
104.068,63.379,244.081,768.065,924.688,107.061,0.853,1.092,3.538,0.294,199.71,71.46
123.305,67.142,274.657,810.286,972.002,110.915,0.794,0.992,3.584,4.099,229.46,83.42
103.956,63.896,250.672,775.618,924.688,107.061,0.868,1.063,3.538,0.0,201.52,72.24
97.811,53.527,216.79,783.187,961.974,102.314,0.784,1.169,3.141,3.144,182.89,67.36
123.305,67.142,274.657,810.286,972.002,110.915,0.794,0.992,3.584,4.099,229.46,83.42
98.37,58.093,237.949,799.347,962.854,115.11,0.798,1.022,3.468,0.0,190.61,71.42
97.743,59.59,227.018,777.18,944.456,110.248,0.885,1.065,2.836,0.0,187.43,70.48
97.301,43.746,210.153,777.362,939.529,108.809,0.791,0.938,3.426,2.668,177.3,64.98
97.301,81.163,38.55,963.378,780.254,133.049,0.686,0.403,3.384,10.324,144.16,48.47
167.639,74.358,242.507,793.97,958.05,127.69,0.87,0.967,2.184,0.085,269.71,87.52
98.039,90.1,64.872,1024.259,775.3,108.603,0.592,0.967,3.495,14.058,154.96,51.02
97.301,81.198,43.178,977.6,774.9,130.838,0.7,0.4,3.5,10.5,145.41,50.09
97.301,31.253,190.987,799.653,947.671,109.821,0.776,0.488,3.054,6.602,168.23,58.19
97.301,74.133,37.71,981.215,746.212,144.239,0.583,0.0,3.347,12.036,141.55,46.77
97.726,59.588,226.452,782.296,950.162,110.272,0.877,1.065,2.836,8.588,187.29,68.96
99.495,84.77,48.378,990.94,863.739,134.125,0.699,0.388,3.327,12.861,150.62,50.96
109.365,63.031,268.222,757.889,904.69,108.255,0.788,1.198,3.626,0.0,211.42,81.97
97.301,31.253,189.741,800.022,977.464,109.821,0.77,0.488,3.054,6.61,168.01,56.27
97.301,85.0,45.0,980.0,850.0,130.0,0.7,0.4,3.4,11.0,147.42,50.79
97.743,35.442,226.452,772.245,945.281,102.544,0.885,1.065,2.84,7.891,179.35,66.23
105.819,66.472,247.893,787.903,879.532,107.196,0.82,1.05,3.269,0.0,203.45,77.07
137.958,73.958,249.066,793.933,963.196,112.672,0.864,0.975,2.36,0.0,240.22,85.35
106.309,66.692,251.854,798.461,874.433,106.855,0.819,1.05,3.486,0.123,205.09,78.63
109.612,69.239,273.547,752.363,923.894,108.945,0.786,0.926,3.551,0.0,215.18,82.63
97.743,38.663,227.809,772.245,945.281,102.544,0.85,1.065,2.833,8.284,180.76,66.35
97.301,31.253,193.051,799.483,948.272,109.821,0.777,0.488,3.452,6.602,168.78,58.78
106.309,66.616,253.5,798.62,874.433,106.995,0.819,1.05,3.486,0.091,205.5,78.7
97.818,48.508,199.065,788.327,936.505,104.939,0.795,1.238,5.302,6.871,176.49,64.06
105.819,66.472,247.893,788.262,874.029,107.248,0.82,1.061,3.25,0.335,203.43,76.7
109.53,69.154,274.121,757.489,916.377,109.686,0.786,0.93,3.548,0.0,215.2,83.04
97.301,80.284,43.3,977.6,771.2,132.9,0.7,0.4,3.4,10.5,145.13,48.61
108.793,65.65,252.619,752.363,917.797,108.185,0.789,0.996,3.531,0.105,207.59,79.93
167.17,70.966,217.417,799.833,955.994,129.168,0.868,1.084,2.073,0.291,261.49,86.74
98.37,55.713,237.949,797.353,962.854,114.872,0.792,1.022,3.493,0.095,189.82,71.34
109.18,54.961,269.635,753.169,919.852,108.163,0.787,1.008,3.55,0.104,208.99,80.36
166.19,73.502,230.576,793.97,963.196,127.582,0.874,0.967,2.314,0.0,264.78,87.16
97.767,59.608,222.028,763.407,937.502,110.272,0.885,1.065,2.836,6.711,186.08,68.28
108.929,66.72,264.057,753.169,918.844,108.163,0.788,1.009,3.55,0.105,211.11,80.7
