gen,llm_gwp,llm_str,is_feasible,is_dominated,min_dist_to_front
1,352.35,54.03,1,1,0.15
1,272.88,51.92,1,1,0.1269
1,216.53,51.08,1,1,0.0221
1,170.3,46.57,0,0,0.1146
1,242.02,45.94,1,1,0.1059
2,231.26,57.02,1,1,0.0605
2,362.94,59.48,0,1,0.3935
2,155.48,47.17,0,0,0.1178
2,209.33,59.7,1,0,0.0091
2,194.94,55.99,1,0,0.0322
3,263.73,51.95,0,1,0.1626
3,308.27,56.86,0,1,0.2489
3,213.15,59.7,1,1,0.0075
3,192.29,56.09,1,0,0.0073
3,193.55,56.65,1,0,0.0084
4,202.43,57.56,1,1,0.0279
4,206.99,55.37,1,1,0.0492
4,249.63,64.27,1,0,0.0382
4,190.31,60.7,0,0,0.0321
4,222.08,56.02,1,1,0.0542
5,235.26,61.47,1,1,0.0516
5,218.86,60.61,1,1,0.0251
5,199.82,58.17,1,0,0.0207
5,156.96,48.78,0,0,0.1019
5,197.34,55.37,1,1,0.0288
6,470.46,58.37,1,1,0.6175
6,199.14,59.09,0,0,0.0197
6,195.89,56.11,1,1,0.0217
6,168.93,48.84,0,0,0.0831
6,190.65,55.94,1,1,0.0107
7,186.73,56.32,1,1,0.0024
7,261.9,61.92,0,1,0.0713
7,205.79,61.91,1,0,0.0153
7,183.68,55.33,1,0,0.0008
7,185.51,55.59,1,0,0.0008
8,300.61,64.99,0,1,0.1493
8,188.2,56.63,1,0,0.0009
8,185.51,55.59,1,1,0.0
8,191.47,57.1,1,1,0.0007
8,188.47,57.53,1,0,0.0092
9,247.29,52.72,0,1,0.1405
9,199.25,53.14,1,1,0.0466
9,222.14,52.58,0,1,0.1035
9,188.34,56.78,1,0,0.0008
9,198.2,56.07,1,1,0.0279
10,287.06,60.16,1,1,0.1988
10,226.42,47.49,1,1,0.1445
10,155.43,46.7,0,0,0.1212
10,155.48,47.69,0,0,0.1122
10,185.51,55.59,1,1,0.0
11,184.74,55.64,1,1,0.0075
11,184.74,55.64,1,1,0.0075
11,184.74,55.64,1,1,0.0075
11,184.74,55.64,1,1,0.0075
11,184.74,55.64,1,1,0.0075
12,188.03,55.87,1,1,0.0082
12,218.56,49.04,1,1,0.1212
12,138.03,22.85,0,0,0.3874
12,117.76,26.66,0,0,0.3691
12,199.21,58.12,1,1,0.0287
13,273.79,53.69,1,1,0.1974
13,218.5,50.82,1,1,0.108
13,155.44,50.43,0,0,0.0907
13,155.48,46.97,0,0,0.1195
13,184.11,56.16,1,1,0.0034
14,190.03,55.89,1,1,0.0113
14,204.43,57.09,1,1,0.0439
14,183.47,56.18,1,1,0.0018
14,155.48,47.69,0,0,0.1101
14,196.57,56.32,1,1,0.0265
15,175.36,47.87,0,0,0.0938
15,208.13,46.89,1,1,0.1231
15,155.48,49.23,0,0,0.1031
15,155.48,49.55,0,0,0.1004
15,182.81,56.27,1,1,0.0001
16,183.8,56.2,1,1,0.0024
16,231.7,50.5,1,1,0.1408
16,183.47,56.24,1,1,0.0014
16,167.47,47.98,0,0,0.0981
16,183.8,56.2,1,1,0.0024
17,252.89,64.88,1,1,0.1046
17,222.78,60.6,1,1,0.0457
17,201.87,60.47,0,1,0.0264
17,181.87,52.42,0,1,0.0417
17,175.99,52.68,0,0,0.0403
18,236.72,55.35,1,1,0.1226
18,215.24,50.17,1,1,0.108
18,248.3,52.3,1,1,0.1693
18,195.73,45.11,1,1,0.1308
18,205.17,47.47,1,1,0.1148
19,261.09,50.87,0,1,0.205
19,165.02,46.89,0,0,0.1004
19,139.76,44.36,0,0,0.1629
19,166.84,47.83,1,0,0.0887
19,181.04,55.11,1,1,0.0029
20,183.56,51.5,0,1,0.041
20,220.48,53.79,1,1,0.1026
20,155.91,48.69,0,0,0.0314
20,155.48,49.55,0,0,0.0366
20,166.4,49.27,0,0,0.0163
21,267.92,55.7,1,1,0.1874
21,180.0,55.16,1,0,0.0008
21,218.56,50.65,1,1,0.1134
21,155.48,47.69,0,0,0.0284
21,165.59,48.25,1,1,0.0003
22,205.36,44.17,1,1,0.1183
22,177.61,54.46,0,0,0.0084
22,180.0,55.13,1,1,0.0003
22,181.02,50.81,0,1,0.0475
22,161.0,47.77,1,0,0.0106
23,280.87,37.35,1,1,0.3407
23,322.19,34.91,0,1,0.4486
23,179.69,55.03,1,0,0.0002
23,165.38,50.83,1,1,0.0003
23,161.0,47.77,1,1,0.0
24,234.64,57.0,1,1,0.1062
24,165.83,47.56,0,1,0.0133
24,165.5,47.63,0,1,0.0123
24,166.35,48.04,0,1,0.0089
24,173.97,50.01,1,1,0.0254
25,164.59,48.66,1,1,0.0005
25,155.48,47.69,0,0,0.0125
25,165.38,50.83,1,1,0.0003
25,161.05,47.93,1,0,0.0018
25,160.07,47.73,1,0,0.001
26,221.44,50.39,1,1,0.1241
26,163.99,42.76,0,1,0.0561
26,160.07,47.73,1,0,0.001
26,155.48,47.69,0,0,0.0125
26,160.66,47.89,1,1,0.0021
27,273.53,56.67,0,1,0.1993
27,174.88,49.68,0,1,0.0292
27,192.16,39.12,1,1,0.1306
27,158.92,48.48,0,0,0.0061
27,166.33,48.62,1,1,0.0048
28,309.58,53.23,0,1,0.3053
28,218.3,55.89,1,1,0.0911
28,178.05,50.49,1,1,0.0317
28,182.53,53.03,0,1,0.0221
28,167.64,45.32,0,1,0.0338
29,184.07,45.11,1,1,0.0723
29,205.36,46.7,1,1,0.1169
29,164.2,48.3,1,1,0.0077
29,153.67,46.79,0,0,0.0153
29,169.92,48.93,1,1,0.0189
30,160.8,46.0,1,1,0.0155
30,208.56,47.23,1,1,0.122
30,155.32,43.48,1,0,0.0406
30,162.84,49.3,0,1,0.0076
30,160.12,44.91,1,1,0.0255
31,166.72,46.74,1,1,0.0226
31,209.92,45.93,1,1,0.1349
31,162.56,45.93,1,1,0.0187
31,181.02,52.42,0,1,0.0279
31,160.43,45.73,1,1,0.0161
32,210.36,45.81,1,1,0.1367
32,153.27,38.98,1,0,0.0527
32,177.75,47.64,1,1,0.0575
32,138.0,37.02,0,0,0.0874
32,158.39,47.18,1,1,0.0052
33,161.54,52.2,1,1,0.0
33,161.54,52.2,1,1,0.0
33,161.54,52.2,1,1,0.0
33,161.54,52.2,1,1,0.0
33,163.72,46.91,1,1,0.0286
34,161.54,52.2,1,1,0.0
34,161.54,52.2,1,1,0.0
34,161.54,52.2,1,1,0.0
34,161.54,52.2,1,1,0.0
34,161.54,52.2,1,1,0.0
35,166.31,40.26,1,1,0.0381
35,208.61,46.26,1,1,0.1297
35,156.61,45.0,0,1,0.0065
35,156.5,49.24,0,1,0.0047
35,154.08,41.9,1,1,0.0121
36,179.32,48.09,0,1,0.0571
36,192.79,35.71,1,1,0.116
36,188.54,49.45,0,1,0.0672
36,155.48,47.69,0,1,0.0105
36,145.63,37.67,1,0,0.0114
37,150.76,48.02,0,0,0.011
37,193.47,40.38,0,1,0.1185
37,379.12,59.44,1,1,0.4606
37,139.69,37.89,0,0,0.0164
37,149.25,42.32,1,1,0.0015
38,184.09,45.21,1,1,0.0874
38,169.78,51.87,1,1,0.0148
38,145.89,39.72,1,0,0.0059
38,176.37,51.23,0,1,0.0339
38,151.75,40.17,1,1,0.0173
39,153.97,51.91,0,0,0.0179
39,152.09,42.4,1,1,0.0093
39,146.13,48.15,0,0,0.0226
39,156.96,51.23,0,0,0.0087
39,152.66,42.78,1,1,0.0058
40,149.94,48.02,0,0,0.013
40,201.81,48.77,0,1,0.0966
40,157.02,47.46,0,1,0.0138
40,137.56,39.79,0,0,0.0213
40,149.23,40.9,1,1,0.0131
41,168.86,51.99,0,1,0.0121
41,188.22,50.35,0,1,0.0583
41,156.45,49.74,1,0,0.0009
41,154.25,48.54,1,0,0.0006
41,146.7,42.35,1,0,0.0001
42,287.04,57.75,1,1,0.2352
42,222.07,50.92,1,1,0.1298
42,170.3,45.91,0,1,0.053
42,145.32,39.44,1,1,0.0021
42,145.98,42.05,1,0,0.0039
43,169.97,42.96,1,1,0.0628
43,202.11,46.12,1,1,0.1186
43,169.52,53.04,1,1,0.0121
43,160.28,50.5,1,1,0.0018
43,147.95,42.02,1,1,0.0051
44,201.21,51.86,0,1,0.0751
44,168.73,49.67,0,1,0.0249
44,145.32,39.81,1,1,0.0
44,149.2,44.82,1,1,0.0135
44,148.48,41.26,1,1,0.0121
45,159.42,50.83,1,0,0.0038
45,142.83,39.06,1,0,0.0
45,156.22,49.32,1,0,0.0007
45,148.77,43.62,1,1,0.0074
45,148.05,42.83,1,1,0.0075
46,179.42,45.13,1,1,0.0781
46,156.87,41.76,1,1,0.035
46,192.47,36.0,1,1,0.1399
46,154.16,46.14,0,1,0.01
46,148.25,43.31,1,1,0.0187
47,137.87,42.41,0,0,0.0177
47,175.52,47.73,0,1,0.0536
47,203.37,51.73,0,1,0.0802
47,151.72,41.41,0,1,0.0218
47,148.92,43.14,1,1,0.0185
48,325.61,59.58,0,1,0.3464
48,187.86,49.93,0,1,0.0691
48,165.99,50.65,1,1,0.014
48,155.64,49.63,1,0,0.0038
48,154.81,48.55,1,0,0.0015
49,155.64,49.63,1,1,0.0
49,159.42,50.83,1,1,0.0
49,142.25,39.07,1,0,0.0033
49,136.87,38.17,0,0,0.0199
49,155.17,43.68,1,1,0.0342
50,142.78,39.72,1,1,0.0102
50,234.38,52.33,1,1,0.1554
50,207.09,48.55,1,1,0.1117
50,140.88,40.5,1,0,0.0
50,142.11,42.51,0,0,0.006
51,140.81,40.39,1,0,0.0001
51,140.81,40.39,1,0,0.0001
51,140.81,40.39,1,0,0.0001
51,140.81,40.39,1,0,0.0001
51,140.81,40.39,1,0,0.0001
52,144.77,42.0,1,1,0.005
52,144.77,42.0,1,1,0.005
52,144.77,42.0,1,1,0.005
52,137.63,40.44,0,0,0.0084
52,145.69,39.8,1,1,0.0148
53,142.07,40.38,1,1,0.0038
53,143.41,41.79,1,0,0.0023
53,144.06,44.0,1,0,0.006
53,143.78,44.32,1,0,0.0097
53,143.18,42.6,1,0,0.0094
54,166.24,46.95,1,1,0.0388
54,176.09,45.62,1,1,0.0697
54,192.16,39.88,0,1,0.1373
54,169.3,49.9,1,1,0.0325
54,150.64,45.17,1,1,0.0211
55,168.41,50.82,0,1,0.0247
55,139.83,42.89,0,0,0.0095
55,195.67,41.86,0,1,0.1375
55,158.4,47.93,0,1,0.0147
