gen,llm_gwp,llm_str,is_feasible,is_dominated,min_dist_to_front
1,193.99,63.55,0,0,0.0927
1,193.99,63.55,0,0,0.0927
1,193.99,63.55,0,0,0.0927
1,193.99,63.55,0,0,0.0927
1,193.99,63.55,0,0,0.0927
2,254.1,52.24,1,1,0.1158
2,234.67,51.14,1,1,0.0759
2,169.52,48.93,0,0,0.1443
2,219.65,55.01,1,1,0.0167
2,229.39,52.17,1,1,0.0574
3,276.79,66.61,1,0,0.0509
3,267.25,67.71,1,0,0.0369
3,297.36,62.69,0,1,0.1076
3,169.52,48.93,0,0,0.1622
3,225.43,53.93,1,1,0.0591
4,259.74,66.86,1,0,0.0215
4,256.15,61.39,1,1,0.0214
4,246.35,61.32,1,0,0.0274
4,177.46,53.22,0,0,0.116
4,236.72,63.91,1,0,0.0454
5,274.86,50.81,1,1,0.1724
5,166.87,54.6,0,0,0.0626
5,222.46,56.2,1,1,0.0353
5,179.02,49.61,1,0,0.0923
5,170.32,50.66,0,0,0.0895
6,232.62,62.27,1,0,0.0159
6,237.23,61.22,1,1,0.0291
6,168.09,50.76,0,0,0.0326
6,231.34,64.18,1,0,0.0149
6,165.53,49.63,0,0,0.0369
7,228.55,53.44,1,1,0.0857
7,173.84,50.12,1,0,0.0152
7,239.87,59.02,1,1,0.0627
7,135.61,42.54,0,0,0.1431
7,167.07,50.33,1,0,0.0336
8,201.44,51.97,1,1,0.0764
8,211.92,50.98,1,1,0.0952
8,222.4,49.87,1,1,0.1156
8,138.42,40.19,0,0,0.1386
8,167.92,49.85,0,1,0.0059
9,186.02,57.62,1,0,0.0001
9,186.02,57.62,1,0,0.0001
9,182.3,57.04,1,0,0.0014
9,156.65,45.39,0,0,0.0626
9,173.3,53.23,1,0,0.031
10,263.73,51.95,0,1,0.1596
10,185.73,58.32,1,1,0.0039
10,155.87,48.26,0,0,0.0376
10,185.73,58.32,1,1,0.0039
10,165.86,50.07,1,1,0.0094
11,169.47,53.61,0,0,0.0098
11,165.21,53.84,0,0,0.0214
11,174.32,54.35,0,0,0.008
11,156.24,45.13,0,0,0.0683
11,171.4,53.08,1,0,0.0084
12,163.15,54.57,0,0,0.0281
12,182.3,57.04,1,1,0.0
12,197.38,46.18,0,1,0.1041
12,155.48,47.69,0,0,0.03
12,169.95,53.24,1,0,0.0044
13,142.24,44.86,0,0,0.0779
13,223.36,53.82,1,1,0.085
13,386.46,64.56,0,1,0.4077
13,140.95,39.58,0,0,0.1321
13,158.64,50.29,1,0,0.002
14,119.49,40.36,0,0,0.1549
14,119.49,40.36,0,0,0.1549
14,180.14,54.71,1,0,0.015
14,116.98,30.26,0,0,0.253
14,184.05,56.13,1,1,0.0107
15,175.46,53.02,1,1,0.0102
15,177.2,56.26,1,1,0.0
15,177.2,56.26,1,1,0.0
15,158.64,50.32,0,0,0.0003
15,158.97,50.37,1,0,0.0002
16,193.6,45.66,0,1,0.1066
16,199.7,48.96,0,1,0.0891
16,218.38,48.37,0,1,0.135
16,226.58,50.2,0,1,0.1346
16,234.51,49.94,0,1,0.1491
17,163.52,50.71,1,1,0.0127
17,232.16,60.07,1,1,0.0801
17,183.56,55.65,1,1,0.0171
17,158.64,50.29,1,1,0.0
17,159.39,50.66,1,0,0.0026
18,214.45,52.77,1,1,0.0938
18,310.06,53.55,1,1,0.3009
18,175.51,52.39,1,1,0.0161
18,158.64,49.58,0,1,0.008
18,162.01,51.3,1,1,0.0078
19,190.51,57.21,0,1,0.0227
19,154.79,49.16,0,0,0.0178
19,185.04,57.39,0,1,0.0099
19,176.77,59.56,1,0,0.0181
19,162.14,51.55,1,1,0.0091
20,200.72,58.07,1,1,0.0273
20,235.23,65.23,1,1,0.0765
20,196.02,51.64,0,1,0.0676
20,160.77,50.11,1,1,0.0078
20,172.74,53.78,1,0,0.0011
21,165.15,54.48,0,0,0.012
21,218.67,52.68,1,1,0.1262
21,184.82,60.44,1,1,0.0171
21,176.66,59.36,0,1,0.0015
21,165.52,52.94,1,1,0.0061
22,174.84,59.42,1,0,0.0049
22,174.84,59.42,1,0,0.0049
22,175.34,59.42,1,0,0.0035
22,174.85,59.42,1,0,0.0049
22,175.54,59.41,1,0,0.003
23,182.96,50.8,1,1,0.0519
23,205.75,53.73,1,1,0.0931
23,169.69,52.36,0,1,0.0229
23,166.57,54.23,0,0,0.0065
23,189.46,51.5,1,1,0.0591
24,668.27,52.65,0,1,1.2103
24,225.77,30.41,0,1,0.3139
24,157.81,52.22,1,0,0.0121
24,172.94,58.43,1,1,0.0006
24,172.39,56.3,1,0,0.0
25,179.01,52.43,1,1,0.0357
25,206.0,50.0,1,1,0.112
25,136.79,39.41,0,0,0.1554
25,162.17,51.65,1,1,0.0135
25,190.67,55.38,1,1,0.0511
26,186.51,45.44,1,1,0.1073
26,218.96,54.24,1,1,0.1295
26,166.69,46.57,0,1,0.0682
26,156.96,50.37,1,0,0.021
26,157.81,52.22,1,1,0.0
27,197.97,51.97,1,1,0.0808
27,247.66,49.73,0,1,0.2187
27,157.68,52.22,1,0,0.0001
27,156.96,48.26,0,1,0.0238
27,157.73,52.22,1,0,0.0002
28,297.12,47.21,1,1,0.3411
28,222.16,50.09,1,1,0.1503
28,170.0,50.2,1,1,0.0406
28,205.92,54.1,1,1,0.095
28,213.61,54.22,1,1,0.1152
29,176.86,51.19,0,1,0.0447
29,156.59,51.1,0,1,0.0083
29,215.52,55.21,1,1,0.1186
29,137.2,46.95,0,0,0.0764
29,156.5,51.84,1,0,0.0
30,140.43,46.85,0,0,0.0696
30,336.73,66.31,1,1,0.3389
30,156.73,53.29,0,0,0.004
30,174.27,53.47,1,1,0.019
30,163.11,52.71,1,1,0.0132
31,208.8,49.74,0,1,0.1288
31,257.81,50.91,0,1,0.2455
31,158.72,52.67,1,1,0.0049
31,155.48,47.69,0,1,0.0258
31,202.47,55.9,1,1,0.0861
32,205.81,54.21,1,1,0.1041
32,169.81,54.73,1,1,0.0082
32,175.73,53.82,1,1,0.0274
32,182.93,52.0,0,1,0.054
32,187.57,54.27,1,1,0.0565
33,221.74,54.7,0,1,0.1405
33,169.54,50.32,1,1,0.0408
33,160.01,52.25,1,1,0.0093
33,147.92,47.31,0,0,0.035
33,166.33,52.8,1,1,0.0171
34,152.49,46.86,0,0,0.0193
34,152.49,46.86,0,0,0.0193
34,191.32,43.75,0,1,0.1176
34,118.47,30.31,0,0,0.2266
34,169.65,51.25,1,1,0.0362
35,196.11,53.32,1,1,0.0816
35,228.67,54.17,1,1,0.1603
35,362.72,55.83,1,1,0.468
35,155.48,47.69,0,1,0.0117
35,161.12,54.2,1,0,0.0024
36,193.92,51.73,1,1,0.0823
36,189.44,52.43,1,1,0.0679
36,205.26,47.41,0,1,0.1332
36,166.67,52.23,0,1,0.0236
36,159.49,51.16,1,1,0.014
37,169.63,48.58,1,1,0.0453
37,225.53,55.73,1,1,0.1453
37,156.13,46.14,0,1,0.0332
37,194.8,54.09,1,1,0.0763
37,173.21,53.05,1,1,0.0248
38,113.52,32.91,0,0,0.2114
38,174.35,51.09,1,1,0.0433
38,161.12,54.2,1,1,0.0
38,156.13,53.43,0,0,0.0046
38,158.97,53.47,1,1,0.0062
39,197.06,57.49,0,1,0.0686
39,274.21,52.6,1,1,0.2617
39,205.52,49.68,1,1,0.1192
39,152.71,47.76,0,0,0.0199
39,208.51,55.39,0,1,0.1078
40,161.12,54.2,1,1,0.0
40,161.12,54.2,1,1,0.0
40,161.12,54.2,1,1,0.0
40,161.12,54.2,1,1,0.0
40,161.12,54.2,1,1,0.0
41,240.61,51.67,1,1,0.2065
41,264.91,51.93,1,1,0.248
41,192.58,36.03,1,1,0.1853
41,286.49,56.43,1,1,0.2657
