PC,FA,SC,FAGG,CAGG,WATER,AEA,WR_HR,WR,ACC,GWP,28day
110.171,88.014,265.101,719.407,913.381,128.749,0.802,2.463,4.439,0.787,219.56,66.81
97.301,48.074,62.346,943.343,709.284,91.398,0.627,2.505,6.373,12.28,139.28,40.09
102.47,67.784,260.306,720.274,902.653,118.605,0.826,2.461,4.459,5.484,203.55,63.16
97.301,41.095,259.964,727.741,933.278,115.614,0.781,2.416,4.776,5.618,189.43,59.0
102.47,67.784,260.306,720.274,919.858,118.605,0.826,2.461,4.459,5.484,203.62,64.35
100.484,55.55,260.566,716.237,940.2,115.614,0.78,2.369,4.787,5.293,197.66,61.1
97.599,74.591,213.795,992.767,857.64,106.943,0.624,2.471,6.192,3.586,188.95,55.86
109.133,67.827,265.944,708.496,915.981,127.573,0.794,2.459,4.726,4.138,212.06,64.71
98.558,86.813,60.817,971.492,720.055,93.492,0.637,2.714,6.047,12.864,153.01,48.46
97.301,76.914,152.992,952.054,674.717,91.633,0.732,1.909,6.282,14.458,172.56,52.85
97.309,75.748,101.025,958.34,706.156,91.496,0.77,2.049,6.287,13.566,158.6,48.84
98.236,61.398,62.139,1028.182,712.053,90.775,0.736,2.327,6.137,12.807,144.8,43.26
97.8,80.848,169.327,1000.347,879.635,99.284,0.649,2.158,6.865,4.363,179.57,52.98
97.301,69.008,60.606,955.404,735.871,91.326,0.647,3.187,6.46,13.001,145.81,44.61
98.372,55.539,259.964,716.501,941.418,115.614,0.78,2.416,4.787,5.293,195.29,60.49
97.301,78.7,61.535,957.85,712.45,90.886,0.716,2.349,6.162,12.263,149.16,47.72
97.438,68.687,63.507,952.449,714.073,91.296,0.629,2.389,6.175,12.856,146.53,46.03
97.301,49.865,62.346,960.612,709.296,91.401,0.621,2.508,6.327,12.38,139.91,43.09
97.374,48.387,62.346,948.2,704.512,91.161,0.606,2.505,6.373,12.606,139.45,41.46
97.301,56.641,253.616,685.599,901.981,117.598,0.777,2.436,4.79,5.433,192.62,59.45
97.301,86.813,60.817,971.492,720.151,93.492,0.637,2.714,6.047,12.876,151.69,48.01
97.301,79.099,112.954,958.791,740.637,90.775,0.781,2.353,6.19,12.54,162.97,50.45
97.774,81.155,178.558,1012.39,849.64,99.0,0.66,2.081,6.117,1.047,182.0,53.54
97.301,56.641,253.616,709.831,901.981,116.483,0.782,2.416,4.79,5.433,192.69,60.09
97.301,76.342,111.686,951.676,739.368,91.057,0.684,2.356,6.801,11.606,161.71,49.42
101.384,75.651,113.478,969.148,741.993,93.256,0.68,2.353,6.27,12.547,166.29,50.69
109.751,87.606,263.213,722.555,919.159,127.968,0.804,2.462,4.243,0.646,218.52,66.51
101.416,75.651,115.436,969.062,741.694,93.265,0.678,2.353,6.28,11.692,166.84,51.02
97.301,49.382,62.346,960.612,709.284,91.401,0.621,2.509,6.329,12.38,139.75,42.67
97.486,69.044,58.613,955.775,736.468,90.775,0.635,2.823,6.373,12.352,145.5,43.96
109.295,67.533,269.526,711.426,917.288,127.565,0.794,2.452,4.691,4.902,213.09,65.65
97.301,79.268,58.6,957.316,712.414,90.775,0.717,2.349,6.071,12.207,148.57,46.7
113.578,67.783,260.401,720.274,919.734,118.605,0.827,2.461,4.457,5.484,215.28,66.36
97.301,69.437,156.167,972.11,858.711,99.696,0.674,1.963,6.12,4.492,171.68,52.23
97.374,48.357,62.346,948.272,687.034,91.186,0.606,2.505,6.373,12.3,139.38,40.6
97.301,74.992,213.431,992.714,857.64,106.18,0.632,2.453,6.193,3.599,188.67,55.08
97.303,80.992,135.783,957.321,737.321,97.024,0.781,1.888,6.262,12.53,169.6,51.4
109.133,67.827,267.659,708.496,915.981,126.729,0.794,2.451,4.726,4.138,212.51,64.77
97.966,69.615,193.715,1009.695,858.789,99.77,0.639,2.088,6.161,3.75,182.45,54.48
97.301,76.928,145.63,953.086,670.981,91.822,0.732,1.183,6.201,14.529,170.61,51.74
113.578,67.783,260.401,724.755,919.734,118.802,0.827,2.461,4.457,5.484,215.3,66.41
97.8,80.84,173.948,1001.568,880.164,100.078,0.662,2.14,7.824,1.672,180.79,53.08
100.452,55.55,259.773,730.091,942.225,114.632,0.78,2.393,4.787,5.261,197.46,60.86
97.966,70.045,194.607,1010.321,858.583,99.487,0.64,2.088,6.161,4.126,182.82,54.54
97.301,76.744,101.331,958.003,705.787,91.524,0.771,2.049,6.287,13.655,159.0,49.22
97.301,75.015,210.005,992.714,857.64,106.18,0.624,2.471,6.193,3.659,187.77,54.93
98.18,71.297,205.266,1007.17,860.675,99.597,0.678,2.1,6.458,5.859,186.27,54.79
97.301,76.772,112.577,952.302,739.162,90.775,0.685,2.356,6.801,11.983,162.08,50.12
97.301,77.507,58.6,957.316,712.393,90.914,0.718,2.403,5.682,12.125,147.99,46.21
97.333,75.643,153.643,952.054,672.691,91.637,0.732,1.928,6.282,14.458,172.34,52.63
