PC,FA,SC,FAGG,CAGG,WATER,AEA,WR_HR,WR,ACC,GWP,28day
154.337,65.252,237.21,790.958,1019.587,118.662,0.834,1.226,6.2,9.936,251.6,79.06
97.301,50.939,59.433,769.868,1135.516,117.395,0.542,2.42,2.171,0.018,140.57,50.86
97.695,48.473,248.507,802.523,981.695,96.842,0.801,3.04,1.92,0.49,189.61,68.41
116.602,71.102,254.937,634.179,1013.133,114.741,0.82,0.912,5.737,12.045,218.22,73.27
142.137,69.387,238.451,736.027,1012.938,121.756,0.833,1.12,6.067,11.123,240.33,76.06
114.993,73.233,265.248,634.179,1017.2,116.867,0.84,0.914,5.661,12.051,219.97,74.52
97.861,63.599,50.307,747.097,1142.896,115.8,0.517,2.584,2.174,0.0,142.87,53.79
97.301,51.196,59.433,769.585,1134.771,117.395,0.542,2.406,2.167,0.0,140.65,51.1
97.695,49.713,228.242,802.523,981.695,94.939,0.802,2.96,1.92,0.502,184.67,66.51
145.285,71.806,237.869,751.545,1011.643,123.057,0.833,1.208,5.935,11.159,244.31,77.65
97.301,72.348,50.307,747.097,1143.061,115.802,0.533,2.584,2.174,0.0,145.15,54.78
97.301,0.0,222.859,804.028,1063.762,93.376,0.787,2.941,1.906,0.317,166.83,62.28
98.533,34.206,213.73,821.198,1076.602,90.775,0.825,2.924,2.139,0.468,177.03,64.12
97.301,12.841,219.859,799.488,1022.897,90.775,0.802,3.132,2.13,4.312,170.09,62.35
97.964,33.07,222.041,803.037,977.445,91.634,0.799,2.976,1.92,0.5,177.84,65.15
97.301,52.766,115.065,793.647,1076.697,90.901,0.814,2.707,2.551,2.672,155.7,55.23
98.021,13.969,226.577,795.797,1006.659,93.252,0.802,3.39,2.211,3.999,172.92,64.04
97.964,40.379,230.316,802.523,982.384,94.939,0.801,2.986,1.877,0.494,182.44,65.59
97.301,57.676,116.196,782.449,1060.761,94.575,0.809,2.919,2.631,0.869,157.52,56.93
152.18,65.431,239.527,737.084,1019.587,117.86,0.834,1.226,6.2,9.203,249.87,77.96
145.094,68.049,238.028,736.938,1019.587,124.791,0.834,1.217,6.255,11.01,242.91,76.73
151.906,65.431,239.527,737.084,1019.587,117.86,0.834,1.226,6.2,11.163,249.58,77.76
97.301,11.55,227.092,795.797,1006.42,90.775,0.801,3.293,2.163,3.999,171.5,63.29
97.301,57.837,116.267,782.449,1063.485,90.775,0.785,2.923,2.535,2.079,157.61,57.7
97.301,0.0,198.672,832.429,1009.21,92.674,0.803,3.058,1.774,4.337,160.32,58.32
97.301,12.534,265.719,795.827,1011.857,90.775,0.801,3.118,2.251,4.023,182.05,65.24
97.861,64.427,52.135,747.097,1142.896,115.868,0.519,2.597,2.174,0.0,143.62,54.2
97.301,11.776,205.506,827.65,1054.896,91.127,0.803,3.049,1.957,4.222,166.14,60.9
97.695,49.667,227.999,802.523,977.151,94.939,0.802,2.959,1.92,0.502,184.57,66.44
101.284,63.885,65.208,749.059,1160.069,96.113,0.509,2.632,2.282,0.0,150.55,55.13
101.284,63.885,65.208,749.059,1159.428,96.113,0.509,2.629,2.281,0.0,150.55,55.13
116.602,73.178,254.937,634.179,1013.133,114.741,0.82,0.912,5.737,12.045,218.9,73.84
97.301,58.337,122.649,782.638,1105.514,92.672,0.797,2.446,2.522,0.688,159.61,58.06
97.301,0.0,200.169,832.429,1009.149,92.674,0.803,3.058,1.774,4.254,160.71,59.44
97.301,57.252,111.566,793.647,1090.256,90.775,0.818,2.742,2.545,3.456,156.3,56.21
97.741,12.534,227.092,792.594,1012.293,90.79,0.801,3.118,2.244,4.061,172.3,63.48
97.301,55.804,111.524,793.647,1076.697,90.775,0.817,2.735,2.57,3.456,155.76,55.78
114.765,72.929,265.28,636.431,1016.321,116.867,0.841,0.492,5.561,12.186,219.64,74.22
142.857,71.806,237.935,736.027,1013.177,123.057,0.833,1.217,6.115,11.123,241.74,76.34
97.301,1.598,206.977,801.666,1056.869,90.775,0.753,3.212,2.429,4.183,163.13,59.9
97.301,11.776,205.506,827.65,1054.896,91.091,0.803,3.049,1.955,4.222,166.14,60.9
98.993,3.871,206.347,765.066,1054.494,90.835,0.77,3.123,2.336,4.183,165.38,60.33
97.336,4.785,206.431,800.839,1056.869,90.775,0.781,3.135,2.336,4.094,164.07,60.0
143.006,68.049,241.898,756.39,1020.266,124.573,0.511,1.226,5.778,10.715,241.79,76.56
98.993,3.871,206.347,765.827,1053.236,94.2,0.77,3.354,2.343,4.168,165.38,60.33
97.301,0.0,202.503,832.429,1010.991,92.69,0.803,3.055,1.755,4.324,161.34,59.8
97.301,57.258,111.449,793.647,1089.948,90.775,0.818,2.665,2.545,3.456,156.27,56.05
97.301,0.0,202.503,832.429,1021.044,92.69,0.803,3.055,1.761,4.371,161.37,59.85
97.301,0.0,200.169,832.429,1009.149,92.638,0.803,3.058,1.772,4.254,160.71,59.44
101.284,63.885,65.208,749.059,1159.428,96.113,0.509,2.629,2.281,0.0,150.55,55.13
