gen,llm_gwp,llm_str,is_feasible,is_dominated,min_dist_to_front
1,224.37,49.81,1,0,0.4462
1,216.88,57.45,0,0,0.5181
1,244.9,50.6,0,1,0.2907
1,269.72,50.89,0,1,0.5659
1,214.37,49.31,1,0,0.5976
2,228.96,49.32,1,1,0.0628
2,214.37,51.24,0,0,0.1217
2,304.87,64.68,1,1,0.083
2,215.89,52.06,0,0,0.1741
2,360.31,61.82,0,1,0.7664
3,230.18,51.4,1,0,0.1218
3,232.02,53.28,1,0,0.1051
3,237.47,49.02,1,1,0.1637
3,274.05,51.03,1,1,0.4363
3,219.56,47.07,1,1,0.1542
4,229.05,50.95,0,0,0.0314
4,224.37,49.81,1,1,0.0
4,230.18,51.4,1,1,0.0
4,169.78,51.75,0,0,0.5525
4,239.86,53.77,1,0,0.0069
5,228.24,52.2,1,0,0.0555
5,169.78,49.76,0,0,0.5314
5,227.3,48.18,1,1,0.1085
5,214.37,49.31,1,1,0.0
5,230.9,50.78,1,1,0.04
6,228.53,50.59,1,1,0.0698
6,214.39,50.79,1,0,0.0933
6,231.58,50.34,1,1,0.0921
6,239.86,53.77,1,1,0.0
6,284.58,68.57,1,0,0.2702
7,250.66,53.79,1,1,0.1457
7,223.06,53.53,0,0,0.1011
7,316.05,51.61,1,1,0.9881
7,220.67,52.43,1,0,0.1085
7,300.16,52.61,0,1,0.8529
8,219.56,52.77,1,0,0.0237
8,220.03,54.28,1,0,0.0965
8,222.48,50.18,1,1,0.1195
8,237.89,49.59,1,1,0.209
8,291.25,54.91,1,1,0.7156
9,226.16,52.45,1,1,0.0955
9,220.03,54.28,1,1,0.0
9,210.5,51.69,1,0,0.0725
9,203.92,51.79,1,0,0.1579
9,284.58,68.57,1,1,0.0
10,221.98,51.1,1,1,0.1039
10,181.38,51.16,0,0,0.282
10,323.89,52.74,0,1,1.0618
10,252.75,53.98,1,1,0.406
10,298.93,62.05,1,1,0.4274
11,216.23,54.05,1,0,0.0491
11,234.79,50.17,0,1,0.2443
11,167.21,46.77,1,0,0.5446
11,247.41,54.65,1,0,0.3402
11,250.93,50.67,1,1,0.4086
12,225.6,50.45,1,1,0.182
12,174.46,51.6,0,0,0.23
12,302.35,63.19,1,1,0.2895
12,332.55,60.83,1,1,0.5414
12,385.92,60.37,1,1,0.9418
13,230.88,52.36,1,1,0.1277
13,180.65,51.12,0,0,0.2006
13,335.23,60.32,1,1,0.574
13,271.33,57.71,1,0,0.2475
13,221.71,52.49,1,1,0.0833
14,207.65,52.16,1,0,0.036
14,167.71,50.5,1,0,0.1712
14,304.37,68.67,1,0,0.1687
14,265.52,53.11,1,1,0.1697
14,349.37,68.54,0,1,0.552
15,226.01,51.61,1,1,0.1295
15,182.12,50.6,1,0,0.1052
15,251.96,53.46,1,1,0.0637
15,217.67,51.13,1,1,0.0869
15,279.5,60.25,1,0,0.1304
16,204.19,51.62,1,1,0.008
16,187.55,52.26,0,0,0.0855
16,247.41,54.65,1,1,0.0
16,190.68,51.99,1,0,0.089
16,284.27,62.15,1,0,0.0935
17,186.04,53.23,1,0,0.066
17,247.41,54.65,1,1,0.0
17,199.15,50.84,1,1,0.0811
17,170.54,51.31,1,0,0.0424
17,212.31,54.23,1,0,0.0297
18,178.89,50.59,1,1,0.0692
18,247.41,54.65,1,1,0.0
18,170.54,51.31,1,1,0.0
18,167.21,46.77,1,1,0.0
18,249.01,54.48,0,1,0.014
19,189.16,50.14,1,1,0.1429
19,198.2,54.6,0,0,0.1043
19,198.66,54.11,1,0,0.0997
19,236.8,53.11,1,1,0.1045
19,298.26,62.09,1,1,0.102
20,194.48,51.01,1,1,0.1186
20,156.65,45.94,0,0,0.0858
20,170.54,51.31,1,1,0.0
20,270.75,53.74,0,1,0.1752
20,235.07,54.74,1,0,0.0901
21,192.22,50.85,1,1,0.1176
21,107.12,29.68,0,0,0.8949
21,184.52,51.36,1,0,0.0861
21,299.98,50.47,1,1,0.3911
21,198.66,54.11,1,1,0.0
22,189.65,50.08,1,1,0.0694
22,185.57,51.05,0,1,0.0161
22,214.74,54.77,1,0,0.0304
22,170.04,47.19,1,1,0.0282
