PC,FA,SC,FAGG,CAGG,WATER,AEA,WR_HR,WR,ACC,GWP,28day
104.716,33.265,306.513,672.557,1016.797,144.478,23.601,7.445,74.981,0.0,207.08,70.68
97.301,0.0,29.841,473.453,400.478,90.775,16.832,33.364,76.556,324.76,112.56,42.14
104.716,33.265,306.513,672.532,1016.797,144.478,23.601,7.445,75.047,0.0,207.08,70.68
98.068,4.963,188.804,728.864,980.555,118.851,0.637,2.411,29.445,414.307,159.77,60.63
97.331,6.504,255.201,650.414,1006.801,116.582,23.732,7.182,66.92,67.139,176.93,61.14
100.438,35.385,287.942,673.12,1014.941,142.245,22.619,8.876,48.309,0.509,198.39,69.13
97.636,42.006,267.407,669.284,1007.791,116.884,23.178,7.608,51.774,24.626,192.17,67.52
97.301,19.219,69.946,734.165,1021.256,93.409,1.563,5.96,28.731,359.745,132.43,52.76
97.613,13.392,265.043,669.414,1011.565,117.335,21.96,0.701,64.8,123.956,182.15,64.52
97.301,19.439,69.813,742.339,992.261,93.18,2.97,7.096,27.675,363.222,132.38,50.97
97.634,24.46,266.886,662.155,999.831,116.097,23.724,9.979,67.565,33.74,186.22,65.12
97.328,7.241,61.114,495.833,490.297,93.886,15.266,54.628,71.565,340.579,123.61,47.32
97.301,5.665,76.632,473.453,463.954,96.3,17.056,60.428,65.246,311.101,127.01,49.19
104.253,37.286,287.926,675.497,1016.628,144.26,22.711,8.924,49.491,0.526,203.02,70.18
97.301,5.21,67.85,473.453,482.261,96.3,16.811,60.428,66.174,319.99,124.61,48.68
97.301,7.23,265.119,653.081,981.734,117.879,23.732,9.801,64.526,119.591,179.66,63.38
97.301,25.831,76.933,740.21,1076.784,94.768,1.02,2.818,32.291,296.761,136.66,54.52
102.023,31.111,293.748,673.974,1014.744,144.102,22.778,6.932,75.191,0.0,200.18,69.76
98.062,6.562,125.56,756.483,1150.816,116.017,0.716,5.16,30.298,306.113,144.29,56.61
97.636,31.606,273.814,667.682,1006.305,118.168,23.732,5.741,76.813,53.476,190.44,66.37
97.301,7.289,264.864,652.221,982.083,117.791,22.13,4.999,62.027,81.94,179.62,62.27
98.162,15.249,154.996,661.381,937.696,118.181,0.0,0.746,30.882,403.081,153.98,58.58
98.055,20.959,142.276,664.493,888.876,116.807,0.227,0.599,29.833,387.857,152.21,58.13
98.062,12.064,147.127,651.003,886.888,112.324,0.671,0.0,29.782,375.07,150.54,57.8
97.301,5.62,68.036,473.453,482.261,96.3,16.811,60.428,66.417,311.456,124.79,48.71
97.301,0.09,62.798,473.453,478.329,91.079,16.792,52.919,71.071,323.398,121.58,46.75
97.301,0.309,41.499,491.72,419.52,98.689,15.709,37.244,70.729,314.343,115.86,43.56
97.619,10.262,266.094,657.311,1010.535,117.542,23.421,10.652,64.885,106.123,181.37,64.3
98.265,24.174,125.791,716.485,940.817,117.264,0.0,0.104,29.93,398.381,149.46,57.08
97.301,0.0,32.784,485.266,400.478,91.928,18.638,37.071,72.644,295.011,113.37,42.64
97.305,0.01,56.226,473.512,400.478,90.797,17.248,42.259,81.256,316.502,119.54,45.68
104.639,32.941,305.57,672.557,1012.921,144.449,23.477,7.459,75.494,1.427,206.63,70.51
97.306,21.888,73.615,731.991,1074.553,94.873,0.15,4.726,30.735,279.529,134.47,54.42
98.082,4.666,177.628,726.951,945.381,118.616,0.0,2.411,29.644,412.154,156.6,59.21
97.301,0.0,34.622,485.266,400.478,91.305,18.638,37.06,74.442,294.478,113.86,42.96
97.874,12.11,145.449,651.801,878.516,113.467,0.0,0.44,29.189,415.201,149.89,57.58
97.301,6.751,256.382,655.815,1008.813,116.558,23.732,7.437,63.234,77.202,177.31,61.66
97.707,12.82,64.801,511.642,1151.501,93.721,17.863,35.846,122.373,313.684,129.3,49.92
97.326,6.978,258.125,653.438,1006.801,116.586,23.68,7.263,64.931,79.533,177.85,62.05
98.215,19.906,153.753,675.079,947.472,117.651,0.0,0.917,27.826,286.172,155.31,59.02
97.916,14.296,67.647,509.327,1147.836,95.379,13.552,34.715,125.186,301.175,130.73,49.98
98.116,0.038,109.042,764.39,1152.15,98.372,0.695,6.927,28.156,294.077,137.88,55.8
102.023,31.111,293.748,673.974,1014.744,144.102,22.487,6.932,75.191,0.0,200.18,69.76
97.301,0.0,60.544,473.466,404.654,90.775,16.905,42.816,70.433,321.019,120.68,45.8
97.655,35.878,265.017,666.771,1006.925,117.152,23.56,5.475,69.308,34.005,189.53,65.97
97.301,0.038,109.042,764.39,1152.15,98.372,0.695,6.927,28.156,294.077,137.02,55.15
97.654,39.029,267.367,669.272,1012.784,117.072,23.522,8.512,51.87,23.999,191.21,66.89
97.306,0.196,51.689,491.065,401.461,90.775,16.527,42.342,71.939,295.684,118.45,44.92
97.883,1.558,184.68,728.604,977.464,114.451,0.745,0.47,31.715,377.53,157.36,60.24
97.686,9.964,64.789,484.547,1123.948,93.865,16.644,43.528,117.252,393.703,128.17,49.57
98.17,15.286,120.298,774.49,1170.144,117.823,0.735,5.597,29.544,294.746,146.0,56.79
97.703,12.754,72.265,510.021,1159.554,93.92,17.933,36.34,122.239,305.671,131.27,50.32
104.425,26.345,305.539,676.138,1018.625,144.921,23.121,7.426,74.902,0.0,204.27,70.46
98.125,4.259,145.841,726.252,981.208,118.069,0.057,0.0,30.319,415.124,148.25,56.96
97.654,39.28,267.367,669.272,1013.333,117.072,23.522,8.411,51.398,23.999,191.3,66.99
97.65,7.88,265.321,651.551,982.083,117.791,22.539,10.549,61.666,76.639,180.29,63.91
97.301,19.681,69.946,734.165,1021.256,93.409,1.389,5.96,29.905,360.192,132.58,53.3
97.636,41.666,267.334,669.421,1007.955,116.884,23.178,7.563,51.014,24.626,192.04,67.48
98.009,14.848,108.493,755.698,1165.521,118.334,0.735,5.454,29.563,287.528,142.5,56.36
97.636,24.46,267.143,665.247,1000.233,116.156,23.726,10.117,66.332,32.905,186.3,65.63
97.851,1.443,184.68,719.667,972.801,114.302,0.435,0.47,30.691,374.743,157.25,59.65
97.301,0.0,47.606,473.453,400.478,90.935,16.461,43.023,64.957,295.007,117.25,44.27
98.039,6.562,108.393,756.483,1154.49,115.77,0.716,5.095,30.298,287.026,139.75,55.9
97.326,6.978,263.023,653.198,1009.436,116.586,22.907,7.263,63.781,79.533,179.16,62.12
98.055,21.231,146.494,664.493,913.1,117.573,0.227,0.599,29.833,383.737,153.51,58.22
97.301,7.045,54.984,473.453,412.347,90.775,17.138,46.001,67.169,310.846,121.55,46.06
98.067,6.562,108.393,756.483,1150.816,115.77,0.716,5.16,30.298,306.113,139.77,56.0
97.301,0.0,29.845,475.331,431.227,90.775,16.873,33.303,76.919,324.76,112.68,42.21
98.12,0.0,108.659,755.762,1178.279,112.092,0.968,7.15,30.969,294.951,137.84,55.49
97.65,7.331,265.321,650.155,982.083,117.791,22.539,10.553,61.666,75.196,180.11,63.84
97.681,29.555,266.107,668.122,1007.766,116.574,23.721,10.449,71.841,51.912,187.78,65.79
97.301,7.423,58.065,492.689,467.765,92.299,15.432,55.291,71.636,364.706,122.75,46.92
98.068,4.963,183.86,728.864,981.017,118.615,0.637,2.411,30.383,415.076,158.47,60.56
97.681,11.223,64.789,484.547,1123.948,94.024,16.972,42.809,112.917,393.239,128.57,49.59
97.305,0.0,52.991,473.453,407.983,90.775,16.45,43.332,72.142,294.973,118.71,45.31
98.17,15.286,120.298,774.49,1170.144,117.823,0.735,5.597,29.544,294.746,146.0,56.79
97.301,0.037,42.97,489.557,400.478,90.775,16.645,42.172,72.427,292.663,116.08,44.09
97.301,7.423,57.948,492.689,480.091,92.292,15.432,55.394,67.632,363.503,122.76,47.1
104.269,26.345,305.539,676.138,1018.625,145.199,23.119,7.535,74.889,0.0,204.1,70.42
98.132,5.163,181.944,729.08,980.533,116.314,0.0,1.672,32.222,415.124,158.09,60.27
97.301,5.629,256.382,655.815,1008.813,116.898,23.732,7.437,63.234,77.373,176.94,61.28
97.301,19.673,70.127,743.353,1035.934,93.393,0.173,5.874,29.943,330.198,132.7,53.88
97.301,19.047,69.052,746.795,1015.904,93.18,5.02,7.106,26.935,369.027,132.15,50.66
97.301,0.037,38.424,489.557,463.389,90.775,16.786,42.172,72.427,291.587,115.12,43.16
97.301,19.681,70.127,728.807,1035.934,93.393,0.16,6.007,29.943,360.741,132.67,53.5
97.681,29.555,266.107,668.122,1007.766,116.574,23.721,10.449,71.841,51.912,187.78,65.79
97.716,13.642,73.022,512.47,1150.797,93.404,18.701,35.237,125.186,326.174,131.75,50.53
98.058,10.427,109.077,747.064,1153.221,118.27,0.734,6.003,30.309,296.357,141.19,56.21
98.11,0.0,106.93,763.705,1152.15,105.234,0.695,6.927,28.023,295.18,137.3,55.25
97.301,0.037,38.424,489.557,463.389,90.775,16.786,42.172,72.427,291.587,115.12,43.16
98.217,19.908,154.005,675.393,938.433,117.674,0.35,0.929,28.869,286.172,155.35,59.17
98.058,10.427,109.077,747.064,1153.221,117.631,0.734,6.003,30.309,296.357,141.19,56.21
97.301,20.174,71.817,727.014,1035.934,93.393,0.173,6.956,29.954,330.796,133.27,53.95
97.301,0.0,49.277,473.453,400.478,90.775,15.028,43.311,71.832,295.007,117.69,44.67
98.009,14.848,108.493,755.698,1165.521,118.334,0.735,5.454,29.563,287.528,142.5,56.36
97.301,0.0,48.386,473.453,400.478,90.775,15.498,42.171,70.28,295.917,117.46,44.65
97.301,7.081,54.733,473.453,400.478,90.775,17.129,45.98,67.169,310.846,121.46,46.04
97.306,23.857,69.56,731.768,1074.553,95.202,0.147,11.034,30.751,279.592,134.04,54.25
98.125,4.259,145.841,726.252,981.208,118.069,0.057,0.0,30.319,415.124,148.25,56.96
97.851,1.443,184.68,719.667,972.801,114.302,0.435,0.47,30.691,374.743,157.25,59.65
