gen,llm_gwp,llm_str,is_feasible,is_dominated,min_dist_to_front
1,229.36,50.0,1,0,0.0194
1,136.87,41.89,0,0,0.2522
1,204.0,49.13,1,0,0.0567
1,238.48,54.66,0,0,0.0089
1,215.41,54.39,1,0,0.0548
2,204.0,49.13,1,1,0.0
2,215.41,54.39,1,1,0.0
2,251.96,55.32,1,0,0.0001
2,241.73,56.9,0,0,0.0333
2,318.48,58.57,1,0,0.1855
3,257.25,55.12,1,1,0.0604
3,183.12,51.65,1,0,0.0296
3,339.83,60.9,1,0,0.064
3,282.37,51.37,1,1,0.1279
3,318.48,58.57,1,1,0.0
4,193.85,49.14,1,1,0.0408
4,192.26,50.9,1,1,0.0264
4,212.19,50.1,1,1,0.0489
4,199.89,47.38,1,1,0.0665
4,232.29,57.33,1,1,0.0542
5,196.5,48.62,1,1,0.0505
5,254.22,73.5,1,0,0.1109
5,147.41,44.15,0,0,0.1042
5,190.96,49.93,1,1,0.0293
5,242.66,54.43,1,1,0.0798
6,189.17,49.07,1,1,0.0237
6,183.11,51.87,1,1,0.0013
6,204.48,55.94,1,0,0.024
6,218.04,55.45,1,1,0.013
6,220.03,56.93,1,1,0.0074
7,183.23,51.18,1,1,0.008
7,155.95,49.02,0,0,0.0514
7,192.2,49.34,1,1,0.0379
7,195.09,52.14,1,1,0.0095
7,180.47,51.38,1,0,0.0034
8,191.24,49.3,1,1,0.0422
8,198.92,50.38,1,1,0.0517
8,173.25,49.51,0,0,0.0091
8,209.44,54.69,1,1,0.0196
8,194.72,47.96,1,1,0.057
9,180.14,51.87,1,1,0.0005
9,180.14,51.87,1,1,0.0005
9,180.14,51.87,1,1,0.0005
9,180.14,51.87,1,1,0.0005
9,180.14,51.87,1,1,0.0005
10,181.58,48.37,1,1,0.0275
10,195.37,51.44,0,1,0.0422
10,183.46,49.95,1,1,0.0183
10,184.0,49.32,1,1,0.0232
10,310.63,45.55,1,1,0.2844
11,203.62,50.84,0,1,0.0575
11,195.62,54.54,0,0,0.0287
11,189.73,48.94,1,1,0.0387
11,172.1,49.36,1,0,0.0099
11,166.0,48.51,1,0,0.0125
12,189.73,50.63,1,1,0.0336
12,173.99,54.41,0,0,0.0173
12,178.02,50.95,1,1,0.007
12,178.19,48.19,1,1,0.0194
12,177.48,50.15,1,1,0.0082
