PC,FA,SC,FAGG,CAGG,WATER,AEA,WR_HR,WR,ACC,GWP,28day
139.585,40.804,265.297,732.952,1007.742,118.087,14.469,10.921,33.415,0.0,235.34,71.55
97.783,0.0,73.759,630.977,958.494,106.941,15.015,69.118,31.775,0.0,127.14,45.84
132.386,43.326,265.364,733.394,1004.404,118.055,12.389,12.049,33.44,0.0,228.63,71.18
111.369,39.846,290.513,728.467,991.249,117.512,9.236,12.535,33.037,0.0,212.04,70.58
97.635,0.0,156.868,804.302,1029.17,116.267,13.695,70.224,29.285,42.938,149.63,54.91
97.325,10.351,259.755,680.378,829.948,117.68,10.899,8.724,33.436,16.574,178.81,62.0
101.214,40.007,285.186,728.467,961.753,117.273,9.553,5.071,33.008,0.0,199.94,69.08
97.301,17.903,256.897,620.914,909.448,117.619,12.093,7.209,33.581,32.113,180.64,63.76
97.674,1.228,209.875,804.403,1017.646,116.484,14.213,65.611,31.496,46.785,164.03,56.92
97.674,1.682,185.78,806.75,1033.187,116.143,14.283,70.884,32.09,41.378,157.88,55.48
97.813,5.365,240.004,685.918,908.085,117.281,11.627,11.9,43.552,41.072,172.77,57.17
97.674,1.466,204.379,780.577,1018.412,116.477,14.179,71.408,31.492,40.797,162.6,56.44
97.533,0.002,86.892,645.147,1012.168,111.823,15.407,67.747,32.082,42.911,130.58,47.86
97.301,0.0,91.698,693.921,1024.212,96.623,17.042,63.578,31.951,41.675,131.77,49.45
99.727,44.021,277.117,707.195,968.007,116.729,9.82,12.324,29.433,33.834,197.53,68.02
97.301,9.442,256.052,659.965,829.654,117.575,12.21,9.052,33.416,16.241,177.45,60.35
97.674,1.677,190.538,804.403,1033.773,116.484,14.35,70.935,32.09,41.348,159.13,55.59
111.369,40.007,285.186,728.467,961.135,117.584,9.765,12.413,32.966,0.0,210.58,70.14
97.647,17.85,287.286,684.443,879.556,117.69,12.462,8.988,39.981,0.0,189.07,66.07
97.301,9.442,256.052,671.149,829.654,117.575,11.994,9.052,33.416,16.241,177.48,61.16
136.121,43.366,265.297,732.952,1007.742,118.087,14.469,10.921,33.415,0.0,232.55,71.41
99.756,43.473,276.773,707.194,966.293,116.734,9.422,12.324,29.429,1.684,197.29,67.56
97.812,0.165,73.759,628.48,958.817,106.906,15.03,71.46,31.775,0.0,127.22,46.36
97.759,0.0,146.007,807.606,1027.816,116.286,14.335,66.655,32.247,48.325,146.9,53.25
109.295,45.043,281.802,704.537,935.96,117.186,9.764,4.342,33.416,0.0,209.01,69.28
97.797,20.088,297.072,707.206,934.308,118.632,12.988,8.074,30.087,0.321,192.8,67.2
109.295,38.741,280.514,706.115,936.442,117.016,9.764,7.56,33.434,0.0,206.61,69.13
97.66,22.72,274.229,675.98,912.811,117.821,12.3,7.32,41.641,41.327,187.33,64.87
98.188,10.474,245.649,699.441,988.543,117.223,11.122,70.34,37.5,35.556,176.66,57.93
97.679,16.953,264.991,726.565,912.951,117.84,12.232,9.532,33.635,29.98,183.15,64.2
97.679,17.903,264.991,671.014,912.951,117.84,12.232,9.532,33.635,29.602,183.32,64.82
97.618,4.483,256.475,794.803,978.491,114.845,12.403,61.454,34.432,0.0,177.17,59.13
97.77,20.666,293.278,691.429,936.335,118.652,13.356,8.161,29.676,23.102,191.93,66.53
97.66,22.884,274.941,675.98,928.938,117.821,12.422,12.534,42.302,41.326,187.63,65.56
97.635,2.984,112.335,802.444,1028.788,116.271,13.626,70.224,29.212,42.839,138.85,52.72
97.659,0.0,106.667,710.522,1075.796,116.579,14.216,64.776,17.786,41.96,136.33,52.12
97.751,0.183,98.385,709.747,1026.011,116.222,14.216,63.096,32.157,42.063,134.12,50.16
97.659,6.366,242.255,687.235,921.159,117.668,11.623,9.285,33.459,40.266,173.58,57.89
99.142,6.411,135.946,796.963,1029.17,116.289,13.545,70.224,29.229,43.778,147.77,54.05
98.038,0.0,78.468,626.348,997.685,111.861,14.277,70.472,32.1,0.0,128.78,47.32
97.621,4.396,255.535,796.72,977.597,114.796,12.444,61.291,34.422,0.0,176.9,58.82
99.119,6.411,137.545,803.592,1029.17,116.202,13.545,70.224,29.325,43.778,148.19,54.36
97.301,0.0,95.266,693.921,1024.212,96.722,17.042,63.25,31.951,42.008,132.72,49.61
97.729,0.326,138.167,804.784,1027.816,116.27,14.432,68.628,32.327,48.155,144.9,52.89
97.633,0.305,98.334,807.882,1031.523,116.283,13.757,70.273,29.53,42.8,134.3,50.69
97.634,0.0,105.941,807.882,1031.523,116.276,13.709,70.322,29.557,42.8,136.21,50.87
97.635,0.978,112.306,802.444,1029.17,116.271,13.709,70.224,29.423,42.839,138.19,52.5
97.755,2.087,130.424,816.746,1024.79,116.467,14.276,63.102,32.002,41.685,143.48,52.8
97.381,0.004,86.729,620.582,1012.168,111.566,14.201,71.346,32.082,42.716,130.31,47.49
97.659,6.214,242.231,675.828,921.159,117.668,11.634,9.285,33.459,0.0,173.5,57.25
