gen,llm_gwp,llm_str,is_feasible,is_dominated,min_dist_to_front
1,374.55,47.8,0,1,0.2784
1,299.98,51.9,1,1,0.103
1,531.93,51.59,0,1,0.6769
1,246.1,59.39,0,0,0.0278
1,263.73,51.95,0,1,0.0755
2,413.62,54.65,0,1,0.3519
2,268.04,47.99,1,1,0.1216
2,364.93,56.47,0,1,0.2173
2,235.12,55.16,1,0,0.0362
2,300.12,44.62,1,1,0.1824
3,194.19,52.91,0,0,0.1148
3,211.66,46.81,0,0,0.1139
3,466.28,51.56,0,1,0.5978
3,178.97,51.86,0,0,0.1581
3,283.99,49.22,1,1,0.1402
4,236.46,52.05,1,1,0.0582
4,362.56,48.84,1,1,0.3416
4,195.92,53.62,1,0,0.0496
4,269.79,51.99,1,1,0.0949
4,278.87,49.72,1,1,0.1303
5,270.94,55.41,0,1,0.0807
5,451.36,47.31,1,1,0.5772
5,357.19,50.06,0,1,0.3242
5,234.49,57.1,0,0,0.016
5,428.32,49.04,1,1,0.5117
6,459.59,50.39,0,1,0.5954
6,320.11,52.03,1,1,0.2205
6,376.18,59.21,0,1,0.3465
6,155.21,50.39,0,0,0.1067
6,189.33,36.09,1,0,0.1911
7,206.41,45.26,1,1,0.0939
7,470.14,47.56,0,1,0.6332
7,415.32,57.23,1,1,0.4547
7,194.55,54.52,0,0,0.0108
7,314.0,46.72,1,1,0.2332
8,375.74,53.01,1,1,0.3615
8,137.35,41.78,0,0,0.1509
8,518.92,47.84,0,1,0.7476
8,156.64,53.62,0,0,0.0946
8,280.72,39.7,0,1,0.2262
9,268.1,55.2,1,1,0.1173
9,315.92,47.35,1,1,0.2705
9,346.69,45.29,1,1,0.3494
9,235.33,56.44,1,1,0.0327
9,270.62,45.88,1,1,0.1784
10,411.79,51.48,1,1,0.4702
10,227.09,54.89,1,1,0.0294
10,346.69,47.21,1,1,0.3441
10,207.81,50.91,1,1,0.0505
10,302.26,46.69,1,1,0.2509
11,410.74,49.07,0,1,0.481
11,235.07,57.87,0,1,0.0423
11,275.09,46.79,0,1,0.1956
11,236.91,51.03,0,1,0.0863
11,254.24,44.45,0,1,0.1741
12,270.54,45.17,0,1,0.199
12,310.45,47.93,0,1,0.274
12,367.82,50.57,1,1,0.3753
12,168.15,51.51,0,0,0.0304
12,185.86,38.63,0,1,0.126
13,425.55,50.82,1,1,0.5101
13,261.03,50.13,0,1,0.1656
13,359.47,48.06,1,1,0.3796
13,205.36,49.71,0,1,0.0599
13,264.8,42.66,1,1,0.2342
14,320.38,53.2,1,1,0.2634
14,254.72,47.87,1,1,0.1795
14,174.32,46.26,0,0,0.0374
14,225.91,45.14,0,1,0.141
14,170.72,37.14,0,0,0.1407
15,300.85,42.05,1,1,0.3111
15,193.84,51.89,1,1,0.0397
15,205.47,44.01,0,1,0.1029
15,181.35,51.07,0,0,0.0118
15,228.48,46.64,0,1,0.1401
16,263.73,51.95,0,1,0.1607
16,263.73,51.95,0,1,0.1607
16,263.73,51.95,0,1,0.1607
16,263.73,51.95,0,1,0.1607
16,263.73,51.95,0,1,0.1607
17,230.95,49.18,1,1,0.1343
17,230.95,49.18,1,1,0.1343
17,230.95,49.18,1,1,0.1343
17,230.95,49.18,1,1,0.1343
17,230.95,49.18,1,1,0.1343
18,178.64,46.48,0,1,0.0374
18,268.31,52.03,1,1,0.1651
18,235.2,54.9,1,1,0.0959
18,162.75,47.91,0,0,0.0358
18,213.74,39.4,0,1,0.1584
19,361.43,46.36,0,1,0.4149
19,254.3,51.25,0,1,0.1607
19,186.69,33.17,0,1,0.1925
19,165.58,50.21,0,0,0.0229
19,199.49,35.41,0,1,0.1784
20,476.84,47.74,0,1,0.6966
20,392.45,52.19,1,1,0.4627
20,519.55,43.19,0,1,0.8238
20,215.35,55.28,0,1,0.0707
20,267.54,44.55,1,1,0.2417
21,231.94,43.68,1,1,0.1713
21,361.35,45.45,0,1,0.4219
21,307.12,53.23,0,1,0.2505
21,234.7,55.55,0,1,0.0888
21,215.56,38.27,1,1,0.169
22,273.31,45.07,0,1,0.2543
22,475.44,49.46,0,1,0.7004
22,427.26,48.28,0,1,0.5779
22,213.75,37.95,0,1,0.1748
22,194.9,47.19,1,1,0.0666
23,509.1,46.96,0,1,0.8209
23,425.23,46.82,1,1,0.6002
23,156.22,47.6,0,0,0.059
23,234.81,56.68,0,1,0.0914
23,304.4,42.74,1,1,0.3349
24,206.9,39.49,0,1,0.1573
24,272.37,43.24,0,1,0.2785
24,428.38,42.11,0,1,0.6291
24,176.16,31.18,0,1,0.2213
24,251.2,42.85,1,1,0.2313
25,423.81,46.95,0,1,0.5966
25,221.63,41.66,0,1,0.1677
25,241.15,43.14,0,1,0.2048
