gen,llm_gwp,llm_str,is_feasible,is_dominated,min_dist_to_front
1,225.28,58.16,1,1,0.0446
1,218.61,50.38,1,1,0.1198
1,181.98,55.93,1,0,0.049
1,156.26,47.45,0,0,0.0446
1,180.75,45.9,1,0,0.0386
2,181.98,55.93,1,1,0.0
2,155.48,47.69,0,0,0.0466
2,180.41,45.66,1,0,0.0029
2,168.81,43.44,1,1,0.0059
2,174.42,43.06,1,1,0.0207
3,165.62,43.97,1,0,0.0044
3,186.66,46.42,1,1,0.0156
3,155.48,47.69,0,0,0.0452
3,181.98,55.93,1,1,0.0
3,167.02,45.13,1,0,0.0024
4,176.16,58.82,1,0,0.0247
4,325.84,46.11,1,1,0.3288
4,160.07,51.53,0,0,0.0419
4,193.42,59.21,1,0,0.001
4,160.73,46.0,1,0,0.0198
5,163.46,46.14,0,0,0.0076
5,191.8,58.13,1,1,0.0121
5,136.45,48.43,0,0,0.0719
5,206.45,52.5,1,1,0.0823
5,166.92,46.55,1,0,0.018
6,166.24,46.7,1,0,0.0025
6,147.22,40.56,1,0,0.0038
6,171.27,52.57,1,0,0.0005
6,166.24,46.7,1,0,0.0025
6,166.24,46.7,1,0,0.0025
7,156.34,45.25,1,1,0.0
7,154.25,44.21,1,1,0.0002
7,169.41,47.87,1,1,0.0158
7,155.48,47.69,0,0,0.018
7,166.24,46.7,1,1,0.0
8,154.19,44.21,1,0,0.0003
8,163.79,45.46,1,1,0.0175
8,156.28,45.21,1,1,0.0
8,154.05,43.67,1,0,0.0
8,157.34,45.98,1,1,0.0025
9,155.8,43.87,1,1,0.0053
9,159.71,45.99,1,1,0.0115
9,140.5,42.95,0,0,0.0236
9,156.39,46.81,0,0,0.0014
9,153.78,44.18,1,0,0.0012
10,269.65,55.28,1,1,0.1663
10,206.04,43.71,1,1,0.1147
10,147.22,40.56,1,1,0.0
10,158.41,47.93,0,0,0.0135
10,166.9,47.94,1,1,0.0005
11,162.55,47.7,1,0,0.0109
11,152.13,45.37,0,0,0.0099
11,149.15,45.05,0,0,0.0153
11,147.21,40.56,1,0,0.0
11,153.46,44.16,1,1,0.0002
12,133.23,42.54,0,0,0.04
12,156.96,47.36,0,0,0.0064
12,156.96,47.01,0,0,0.0025
