PC,FA,SC,FAGG,CAGG,WATER,AEA,WR_HR,WR,ACC,GWP,28day
99.954,45.239,265.015,693.32,936.113,110.926,0.153,5.4,30.054,279.972,194.82,69.18
97.75,0.702,35.036,488.583,400.478,94.063,1.242,75.349,125.186,292.178,114.67,45.12
98.453,18.281,172.499,669.374,1013.479,92.602,1.159,0.171,31.883,307.352,160.2,62.39
97.301,3.404,254.88,682.098,927.786,103.267,0.138,6.444,30.776,278.62,175.58,62.74
97.745,3.465,32.637,568.722,469.732,95.566,0.474,75.147,118.408,293.093,115.41,47.02
97.677,0.0,177.2,700.91,944.549,92.824,0.225,0.0,27.822,315.761,154.46,60.18
97.301,4.185,128.696,741.171,1011.807,91.264,0.098,4.926,29.252,320.992,142.99,56.95
99.275,5.355,265.008,713.172,920.408,102.718,0.13,2.492,31.695,281.757,181.02,67.24
97.301,18.816,164.176,667.6,1014.015,92.597,0.942,0.0,30.54,307.58,156.97,61.54
97.301,4.994,255.439,713.236,921.951,101.054,0.131,1.802,31.695,275.879,176.31,64.16
97.758,3.448,67.129,557.869,462.703,95.399,0.476,74.824,125.186,293.186,124.47,51.77
100.126,40.992,238.218,713.232,958.809,105.824,0.243,0.699,30.861,303.792,186.67,67.4
97.625,0.0,127.163,724.861,978.757,92.412,0.0,0.0,30.073,309.2,141.39,56.38
97.772,3.591,41.593,509.937,462.662,95.29,0.538,74.087,125.186,292.17,117.66,48.01
97.758,3.455,78.171,557.869,462.703,95.399,0.173,74.807,125.186,293.186,127.38,52.13
97.838,0.0,84.828,528.258,556.551,101.533,0.0,70.434,123.402,292.866,128.36,53.1
97.301,39.982,264.979,695.944,936.073,110.352,0.167,4.803,30.055,278.252,190.31,68.13
99.96,39.887,262.484,695.932,936.002,115.542,0.506,5.264,30.082,280.123,192.41,68.71
97.62,0.0,41.593,508.756,465.343,95.29,0.536,74.087,125.186,291.602,116.33,47.6
97.301,5.191,259.331,713.172,916.008,101.537,0.131,2.492,31.695,278.499,177.38,64.78
97.301,3.239,254.88,681.031,1000.535,103.267,0.715,6.078,30.776,278.866,175.8,63.27
97.661,0.0,82.59,515.521,547.943,101.82,0.0,71.594,107.668,293.001,127.52,52.39
97.723,3.354,62.137,510.009,463.07,95.399,0.479,75.349,125.186,294.221,122.96,50.24
97.607,17.375,127.629,718.016,915.612,92.347,0.082,6.607,30.546,326.425,146.94,57.96
97.79,0.0,116.48,514.558,518.73,117.555,0.0,75.349,122.044,297.199,136.49,55.52
