gen,hv,n_pareto,llm_injected
1,15294.1165,11,0
2,15662.7678,26,0
3,15845.4911,18,0
4,16699.9488,21,0
5,16907.3652,22,0
6,17217.4217,26,0
7,17360.3642,23,0
8,17618.9553,18,0
9,18014.2913,13,0
10,18095.5778,17,0
11,18279.5849,25,0
12,18460.9754,23,0
13,18851.0998,25,0
14,18947.2073,33,0
15,19093.5606,27,0
16,19303.6884,30,0
17,19737.2785,26,0
18,19870.6232,27,0
19,19921.3414,34,0
20,19973.969,42,0
21,20167.5147,42,0
22,20246.0024,51,0
23,20252.8673,64,0
24,20301.5016,62,0
25,20304.834,59,0
26,20322.8792,55,0
27,20333.6832,52,0
28,20533.2472,45,0
29,20537.4201,56,0
30,20680.8724,41,0
31,20693.8683,50,0
32,20723.2658,48,0
33,20830.1722,51,0
34,20845.1114,58,0
35,20855.3294,54,0
36,21021.0183,61,0
37,21025.6816,74,0
38,21028.3934,89,0
39,21138.3609,74,0
40,21143.8622,88,0
41,21147.5692,91,0
42,21219.1009,90,0
43,21224.0484,86,0
44,21225.555,98,0
45,21229.9326,100,0
46,21231.8754,100,0
47,21233.4441,97,0
48,21245.3172,96,0
49,21247.0563,100,0
50,21252.7072,98,0
51,21260.513,100,0
52,21286.7438,100,0
53,21287.8064,100,0
54,21289.2283,100,0
55,21290.5276,100,0
56,21291.0478,100,0
57,21293.3247,97,0
58,21298.6317,100,0
59,21299.3844,100,0
60,21355.9959,100,0
61,21361.3193,100,0
62,21361.7185,100,0
63,21362.1892,100,0
64,21366.5654,100,0
65,21366.9459,100,0
66,21372.0039,100,0
67,21372.2344,100,0
68,21391.3034,100,0
69,21696.1575,100,0
70,21696.7311,100,0
71,21699.4802,100,0
72,21703.3413,100,0
73,21704.9407,100,0
74,21705.691,100,0
75,21707.9632,100,0
76,21708.8544,100,0
77,21709.4458,100,0
78,21711.0814,100,0
79,21713.3596,100,0
80,21720.0429,100,0
81,21720.428,100,0
82,21721.4287,100,0
83,21721.8607,100,0
84,21732.305,100,0
85,21733.5574,100,0
86,21745.5855,100,0
87,21764.3322,100,0
88,21834.9808,100,0
89,21841.0712,100,0
90,21871.0715,100,0
91,21875.8598,100,0
92,21951.0831,100,0
93,21955.215,100,0
94,21959.7111,100,0
95,21973.0264,100,0
96,21974.9494,100,0
97,21976.0545,100,0
98,21977.8411,100,0
99,22003.5902,100,0
100,22006.7008,100,0
